,PRICE,MILEAGE_KM,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,CAR_AGE,DEREG_VALUE_FROM_SCRAPE_DATE,OMV,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,POWER,LISTING_URL,BRAND
122,44800.0,180300.0,50951.0,946.0,8.0,17518.0,17094.0,1496.0,1130.0,130.0,https://www.sgcarmart.com/used_cars/info.php?ID=1280814&DL=1339&utm_content=SLeligible,Honda
125,27888.0,80259.0,51130.0,522.0,9.0,12055.0,18038.0,1197.0,1229.0,103.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289135&DL=3801,Volkswagen
126,55888.0,139565.0,31553.0,1700.0,16.0,14739.0,24854.0,2488.0,1482.0,167.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283699&DL=3801&utm_content=SLeligible,Mazda
127,145800.0,49937.0,45510.0,2430.0,4.0,60283.0,34438.0,1984.0,1933.0,177.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289241&DL=1368,Skoda
133,162800.0,77000.0,47316.0,2557.0,13.0,33290.0,85281.0,3436.0,1450.0,325.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289186&DL=1194&utm_content=SLeligible,Porsche
135,95800.0,45000.0,40556.0,2437.0,5.0,31286.0,20277.0,1496.0,1130.0,127.0,https://www.sgcarmart.com/used_cars/info.php?ID=1280622&DL=1137&utm_content=SLeligible,Honda
137,152900.0,90000.0,47501.0,1193.0,7.0,74734.0,66150.0,2998.0,1595.0,335.0,https://www.sgcarmart.com/used_cars/info.php?ID=1264802&DL=3486&utm_content=SLeligible,BMW
139,65888.0,81923.0,26999.0,1890.0,6.0,17819.0,13975.0,1193.0,940.0,79.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286971&DL=4332,Mitsubishi
140,106800.0,70000.0,26999.0,1891.0,5.0,44047.0,34328.0,1499.0,1490.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276286&DL=2389&utm_content=SLeligible,BMW
141,80800.0,95000.0,57508.0,820.0,8.0,31457.0,27576.0,2488.0,1510.0,170.0,https://www.sgcarmart.com/used_cars/info.php?ID=1188854&DL=3838&utm_content=SLeligible,Nissan
144,128800.0,64000.0,37766.0,2317.0,5.0,45542.0,26029.0,1595.0,1435.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287931&DL=2296,Mercedes-Benz
146,115800.0,67665.0,34001.0,1984.0,5.0,46130.0,31833.0,1499.0,1490.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270741&DL=1054&utm_content=SLeligible,BMW
147,62800.0,96239.0,36426.0,1494.0,7.0,28867.0,19640.0,999.0,1203.0,103.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290326&DL=1240,Opel
148,54800.0,83000.0,51010.0,764.0,8.0,29166.0,31296.0,1986.0,1610.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287046&DL=3318,Toyota
150,48800.0,133000.0,34197.0,1554.0,16.0,14766.0,11511.0,1339.0,1010.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279319&DL=4465&utm_content=SLeligible,Honda
155,113800.0,89000.0,53001.0,1007.0,8.0,58615.0,56222.0,1998.0,2070.0,234.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277629&DL=3089&utm_content=SLeligible,Lexus
156,30800.0,125000.0,61103.0,605.0,9.0,18259.0,14358.0,1995.0,1566.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287324&DL=1028,Subaru
157,70800.0,54000.0,28000.0,1615.0,6.0,22749.0,14647.0,1591.0,1345.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1272547&DL=2448&utm_content=SLeligible,Hyundai
159,48800.0,144600.0,46502.0,766.0,8.0,22349.0,24273.0,1595.0,1395.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1255548&DL=2626&utm_content=SLeligible,Mercedes-Benz
161,37690.0,70975.0,46009.0,400.0,8.0,14320.0,23173.0,1496.0,1350.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289843&DL=3832,BMW
163,124800.0,55000.0,88007.0,3169.0,2.0,80304.0,16509.0,1490.0,1110.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1250107&DL=3137&utm_content=SLeligible,Toyota
164,83800.0,65000.0,32309.0,2041.0,5.0,24909.0,18946.0,998.0,1185.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1236490&DL=4558&utm_content=SLeligible,Kia
166,164800.0,56000.0,56100.0,2684.0,3.0,64136.0,27463.0,1598.0,1500.0,177.0,https://www.sgcarmart.com/used_cars/info.php?ID=1241236&DL=2448&utm_content=SLeligible,Hyundai
167,33300.0,139000.0,46651.0,402.0,8.0,14635.0,19971.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289246&DL=2952,Honda
169,109800.0,108000.0,39000.0,1104.0,7.0,51430.0,45675.0,1998.0,1530.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289331&DL=1335,BMW
170,127777.0,24000.0,41996.0,2194.0,3.0,55619.0,31169.0,1499.0,1380.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283905&DL=3648,BMW
173,99800.0,54000.0,56206.0,978.0,8.0,60260.0,57065.0,1991.0,1605.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282474&DL=1013,Mercedes-Benz
175,60800.0,99560.0,56206.0,978.0,8.0,28095.0,24363.0,1595.0,1395.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289517&DL=4543,Mercedes-Benz
176,123800.0,61801.0,32801.0,1825.0,5.0,48738.0,33713.0,1984.0,1480.0,187.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289588&DL=3074,Audi
178,100800.0,102000.0,49716.0,2588.0,13.0,35401.0,47659.0,2996.0,1745.0,254.0,https://www.sgcarmart.com/used_cars/info.php?ID=1265185&DL=1000&utm_content=SLeligible,BMW
180,71800.0,130300.0,33140.0,2342.0,14.0,21391.0,24809.0,1390.0,1285.0,158.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289938&DL=2650&utm_content=SLeligible,Volkswagen
182,65998.0,145078.0,35416.0,1856.0,15.0,21065.0,25358.0,1997.0,1450.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289143&DL=3382&utm_content=SLeligible,Nissan
183,62128.0,125800.0,33018.0,1493.0,15.0,16355.0,36349.0,2362.0,1660.0,158.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270377&DL=3160&utm_content=SLeligible,Toyota
184,41400.0,112000.0,51507.0,885.0,8.0,21027.0,18689.0,1197.0,1285.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288688&DL=3381,Nissan
186,53888.0,81750.0,46229.0,945.0,8.0,26984.0,23227.0,1997.0,1626.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270228&DL=2023&utm_content=SLeligible,Nissan
189,42800.0,110928.0,51506.0,850.0,8.0,23227.0,18203.0,1597.0,1420.0,126.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289996&DL=1094,Ssangyong
190,97944.0,103476.0,56206.0,945.0,8.0,61526.0,58993.0,1984.0,2050.0,248.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289882&DL=2648,Audi
191,132777.0,88000.0,32900.0,1670.0,6.0,57521.0,48911.0,1998.0,1530.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277855&DL=2689&utm_content=SLeligible,BMW
192,157800.0,23072.0,41361.0,2069.0,5.0,56468.0,37110.0,1332.0,1420.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270799&DL=2642&utm_content=SLeligible,Mercedes-Benz
193,61800.0,53000.0,51765.0,1130.0,7.0,29058.0,23295.0,1595.0,1395.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290151&DL=3210,Mercedes-Benz
195,94800.0,58500.0,30009.0,1886.0,6.0,32727.0,22099.0,999.0,1280.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1255944&DL=1309&utm_content=SLeligible,Audi
196,72800.0,61000.0,23568.0,1733.0,6.0,20929.0,13858.0,1591.0,1287.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288751&DL=3892,Kia
197,43500.0,138000.0,57498.0,517.0,9.0,22179.0,27247.0,1595.0,1430.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290215&DL=4311,Mercedes-Benz
198,101000.0,190897.0,86677.0,3287.0,11.0,78342.0,25714.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1244527&DL=1368&utm_content=SLeligible,Mercedes-Benz
199,99800.0,120000.0,36000.0,2095.0,5.0,43004.0,26841.0,1499.0,1490.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287965&DL=4327,Mitsubishi
200,87800.0,99000.0,55000.0,1156.0,7.0,47166.0,38231.0,1991.0,1692.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1196447&DL=3647&utm_content=SLeligible,Infiniti
202,52800.0,135000.0,55100.0,792.0,8.0,27364.0,27426.0,1499.0,1360.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289648&DL=1111,BMW
203,49800.0,79545.0,36001.0,1157.0,7.0,22537.0,17100.0,1998.0,1417.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273720&DL=1001&utm_content=SLeligible,Mitsubishi
204,177800.0,88500.0,46790.0,2193.0,3.0,64881.0,36983.0,1969.0,1757.0,250.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284112&DL=2178,Volvo
205,106500.0,69500.0,35010.0,2100.0,4.0,35151.0,19678.0,1598.0,1315.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1148005&DL=3568&utm_content=SLeligible,Toyota
207,127800.0,87600.0,56206.0,978.0,8.0,90380.0,85239.0,2998.0,1845.0,321.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277339&DL=1228&utm_content=SLeligible,BMW
209,111808.0,75500.0,46229.0,949.0,9.0,44037.0,43619.0,2493.0,2030.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1242779&DL=3647&utm_content=SLeligible,Toyota
210,84500.0,86900.0,47002.0,1342.0,7.0,40295.0,30665.0,2494.0,1475.0,178.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289324&DL=2549,Toyota
211,93800.0,86000.0,56500.0,919.0,8.0,56049.0,54238.0,1991.0,1605.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1280360&DL=2900&utm_content=SLeligible,Mercedes-Benz
212,43888.0,77000.0,55200.0,798.0,9.0,20134.0,18418.0,1496.0,1320.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290001&DL=3745,Toyota
214,82800.0,140000.0,33568.0,2280.0,14.0,21079.0,41291.0,2497.0,1650.0,201.0,https://www.sgcarmart.com/used_cars/info.php?ID=1274131&DL=3908&utm_content=SLeligible,BMW
215,137988.0,95000.0,39700.0,2069.0,5.0,54682.0,36204.0,1595.0,1490.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284297&DL=2870,Mercedes-Benz
217,30000.0,78000.0,59200.0,582.0,9.0,18460.0,16283.0,1598.0,1205.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1235843&DL=4449&utm_content=SLeligible,Nissan
218,82800.0,160000.0,46704.0,2676.0,13.0,34535.0,27424.0,1390.0,1285.0,158.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290224&DL=4453&utm_content=SLeligible,Volkswagen
222,70888.0,120000.0,50347.0,764.0,17.0,14732.0,106000.0,4196.0,1700.0,410.0,https://www.sgcarmart.com/used_cars/info.php?ID=1192214&DL=4300&utm_content=SLeligible,Jaguar
225,44888.0,126000.0,47604.0,365.0,9.0,24045.0,28808.0,1986.0,1610.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290330&DL=4583,Toyota
227,41800.0,95000.0,54920.0,637.0,9.0,21422.0,20990.0,2360.0,1530.0,164.0,https://www.sgcarmart.com/used_cars/info.php?ID=1269517&DL=3037&utm_content=SLeligible,Mitsubishi
228,56800.0,101000.0,53300.0,769.0,8.0,30600.0,23141.0,2360.0,1625.0,164.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286855&DL=1137,Mitsubishi
230,28800.0,121000.0,56001.0,576.0,9.0,14073.0,19407.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288421&DL=4114,Honda
231,164800.0,67500.0,36000.0,2066.0,5.0,48559.0,32507.0,2694.0,1875.0,163.0,https://www.sgcarmart.com/used_cars/info.php?ID=1280117&DL=3968&utm_content=SLeligible,Toyota
233,79900.0,154000.0,28000.0,1611.0,6.0,26361.0,19741.0,1598.0,1230.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1255961&DL=1177&utm_content=SLeligible,Toyota
234,60800.0,86486.0,41693.0,1461.0,10.0,40391.0,18544.0,1598.0,1205.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279923&DL=1194&utm_content=SLeligible,Toyota
236,36333.0,126222.0,57885.0,490.0,9.0,19638.0,24656.0,1986.0,1580.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284060&DL=3069,Toyota
237,171777.0,79000.0,39889.0,1951.0,5.0,69521.0,51355.0,1991.0,2460.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282229&DL=3648,Mercedes-Benz
238,128800.0,42000.0,30890.0,2316.0,5.0,44786.0,29676.0,1332.0,1405.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270236&DL=2984&utm_content=SLeligible,Mercedes-Benz
239,100800.0,94000.0,41001.0,2006.0,6.0,41168.0,23337.0,1598.0,1430.0,178.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289526&DL=4370,Peugeot
240,84800.0,127000.0,38216.0,2379.0,14.0,24950.0,55806.0,3197.0,1570.0,261.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283302&DL=2984&utm_content=SLeligible,Audi
242,103800.0,137000.0,77600.0,396.0,10.0,85115.0,96954.0,2996.0,1935.0,328.0,https://www.sgcarmart.com/used_cars/info.php?ID=1130539&DL=2349,Mercedes-Benz
244,175800.0,34000.0,113000.0,3074.0,2.0,120385.0,38934.0,1499.0,1435.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289243&DL=1000&utm_content=SLeligible,BMW
246,25500.0,138000.0,76904.0,242.0,10.0,18017.0,27318.0,1395.0,1480.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276967&DL=2855,Audi
249,22800.0,146886.0,19069.0,642.0,15.0,6760.0,16745.0,1497.0,1150.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279170&DL=4412&utm_content=SLeligible,Honda
250,52988.0,151000.0,31933.0,1460.0,15.0,15547.0,21602.0,2359.0,1812.0,171.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273310&DL=3642&utm_content=SLeligible,Hyundai
252,148000.0,77998.0,39889.0,1917.0,5.0,60336.0,43354.0,1998.0,1660.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286746&DL=3475,BMW
253,136800.0,61344.0,42020.0,2035.0,5.0,60780.0,41264.0,1998.0,1485.0,189.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290068&DL=1213,BMW
254,25800.0,188474.0,55399.0,399.0,9.0,13420.0,12871.0,1193.0,940.0,76.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290156&DL=1327,Mitsubishi
255,120800.0,45773.0,37109.0,2073.0,5.0,50402.0,33402.0,1499.0,1320.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277365&DL=4454&utm_content=SLeligible,BMW
256,106800.0,65500.0,35403.0,1467.0,6.0,37381.0,26300.0,1984.0,1577.0,241.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285568&DL=3546,Skoda
257,57900.0,75200.0,46778.0,1215.0,7.0,25569.0,19750.0,1197.0,1325.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288636&DL=2029,Nissan
258,54800.0,220000.0,25525.0,1493.0,16.0,12644.0,16691.0,1496.0,1200.0,108.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284470&DL=2855&utm_content=SLeligible,Toyota
261,71888.0,115000.0,47765.0,2766.0,13.0,36393.0,23643.0,1598.0,1105.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1259858&DL=3811&utm_content=SLeligible,MINI
263,107800.0,55145.0,32500.0,1857.0,5.0,37282.0,22802.0,1998.0,1515.0,162.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284523&DL=2397,Mazda
264,69888.0,63000.0,38941.0,1466.0,6.0,30308.0,20452.0,1197.0,1325.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1268932&DL=3456&utm_content=SLeligible,Nissan
267,66800.0,45000.0,32809.0,1581.0,7.0,29972.0,21740.0,1199.0,1150.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290136&DL=2171,Peugeot
268,52800.0,89000.0,42801.0,1156.0,7.0,22514.0,18583.0,1197.0,1285.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279109&DL=1136&utm_content=SLeligible,Nissan
270,64888.0,163500.0,54920.0,733.0,8.0,33672.0,32312.0,1991.0,1490.0,214.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290058&DL=4427,Mercedes-Benz
271,269888.0,18.0,113034.0,3321.0,4.0,140015.0,40777.0,1332.0,1555.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1206146&DL=3587&utm_content=SLeligible,Mercedes-Benz
272,79800.0,84000.0,47765.0,2767.0,12.0,36406.0,22666.0,1390.0,1241.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1269453&DL=2440&utm_content=SLeligible,Volkswagen
274,43800.0,115000.0,54920.0,605.0,9.0,27841.0,29385.0,1991.0,1644.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1247590&DL=3276&utm_content=SLeligible,Infiniti
275,76800.0,80000.0,48209.0,1009.0,7.0,40971.0,38231.0,1991.0,1692.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271560&DL=3968&utm_content=SLeligible,Infiniti
276,55800.0,93000.0,42900.0,1248.0,7.0,24376.0,19881.0,1197.0,1325.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276809&DL=1238&utm_content=SLeligible,Nissan
279,132800.0,61122.0,32429.0,1589.0,6.0,50348.0,42657.0,1998.0,1660.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290153&DL=2351,BMW
280,118000.0,117000.0,44998.0,1128.0,16.0,17790.0,88738.0,3387.0,1455.0,290.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290269&DL=1000&utm_content=SLeligible,Porsche
283,130800.0,50424.0,41801.0,2594.0,3.0,58005.0,32653.0,1499.0,1340.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281271&DL=1032,BMW
285,68800.0,135000.0,35411.0,1827.0,14.0,17832.0,58995.0,1796.0,1650.0,201.0,https://www.sgcarmart.com/used_cars/info.php?ID=1226096&DL=4166&utm_content=SLeligible,Mercedes-Benz
286,45800.0,130000.0,37165.0,1520.0,16.0,15701.0,14812.0,1496.0,1200.0,108.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290362&DL=3321&utm_content=SLeligible,Toyota
287,89800.0,74500.0,26667.0,1920.0,5.0,30672.0,21552.0,999.0,1275.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287732&DL=3100,Audi
289,121800.0,95000.0,41805.0,2011.0,5.0,49428.0,30808.0,1998.0,1695.0,227.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290052&DL=2140,Toyota
291,94988.0,53000.0,34001.0,2007.0,5.0,39006.0,25022.0,1395.0,1270.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289894&DL=2870,Volkswagen
292,115800.0,51000.0,32000.0,2071.0,5.0,39039.0,25393.0,1595.0,1435.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290124&DL=3495,Mercedes-Benz
294,118800.0,100700.0,53300.0,765.0,7.0,76136.0,71327.0,2979.0,2030.0,301.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283252&DL=4073,BMW
298,181777.0,44000.0,70200.0,2714.0,3.0,87213.0,38622.0,1984.0,1463.0,241.0,https://www.sgcarmart.com/used_cars/info.php?ID=1253407&DL=3648&utm_content=SLeligible,Volkswagen
300,151888.0,29554.0,45001.0,2559.0,3.0,61808.0,34520.0,1499.0,1265.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290002&DL=3570,MINI
302,77800.0,56000.0,49189.0,1279.0,7.0,34858.0,24886.0,1997.0,1626.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289455&DL=4025,Nissan
303,49800.0,86898.0,59889.0,549.0,9.0,34109.0,37823.0,1984.0,1790.0,197.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278815&DL=1240&utm_content=SLeligible,Volkswagen
305,104800.0,87363.0,32302.0,1672.0,6.0,43185.0,34636.0,1499.0,1430.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1275842&DL=1001&utm_content=SLeligible,BMW
309,114800.0,58000.0,39889.0,1916.0,5.0,50475.0,33718.0,1984.0,1480.0,187.0,https://www.sgcarmart.com/used_cars/info.php?ID=1268926&DL=4074&utm_content=SLeligible,Audi
310,62000.0,135541.0,38830.0,1129.0,7.0,27050.0,17982.0,1199.0,1203.0,108.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276334&DL=1368&utm_content=SLeligible,Citroen
311,78800.0,138500.0,40714.0,2406.0,14.0,27117.0,46626.0,2500.0,1625.0,205.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284536&DL=2217&utm_content=SLeligible,Lexus
313,84800.0,29700.0,33199.0,1830.0,5.0,31435.0,19708.0,1395.0,1270.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290214&DL=3175,Volkswagen
315,34800.0,148888.0,62101.0,519.0,9.0,19591.0,19473.0,1998.0,1664.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289501&DL=4537,Mazda
316,113800.0,81000.0,37906.0,1494.0,17.0,15734.0,27821.0,1998.0,1420.0,276.0,https://www.sgcarmart.com/used_cars/info.php?ID=1278163&DL=3757&utm_content=SLeligible,Mitsubishi
319,185800.0,66000.0,34509.0,1734.0,6.0,61243.0,50955.0,2493.0,2030.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1253549&DL=3968&utm_content=SLeligible,Toyota
321,111888.0,73888.0,36000.0,2096.0,6.0,35722.0,19986.0,1998.0,1480.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289642&DL=3895,Mitsubishi
323,69777.0,168577.0,33568.0,2282.0,14.0,21005.0,19302.0,1998.0,1490.0,162.0,https://www.sgcarmart.com/used_cars/info.php?ID=1239051&DL=2783&utm_content=SLeligible,Hyundai
325,79800.0,61900.0,49012.0,1280.0,7.0,42285.0,33275.0,1991.0,1644.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1244391&DL=2804&utm_content=SLeligible,Infiniti
327,62800.0,164000.0,31335.0,1733.0,16.0,15015.0,23511.0,1998.0,1540.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1272772&DL=3495&utm_content=SLeligible,Toyota
328,109366.0,99000.0,32809.0,1552.0,6.0,54528.0,47135.0,1997.0,1953.0,237.0,https://www.sgcarmart.com/used_cars/info.php?ID=1235432&DL=2725&utm_content=SLeligible,Land
330,112800.0,86000.0,41361.0,1982.0,5.0,52138.0,33720.0,1984.0,1480.0,187.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289645&DL=4327,Audi
331,46999.0,110000.0,62101.0,493.0,9.0,23637.0,28603.0,1499.0,1360.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1230053&DL=1000&utm_content=SLeligible,BMW
332,107000.0,83552.0,34001.0,2007.0,5.0,46391.0,31966.0,1499.0,1490.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270660&DL=3597&utm_content=SLeligible,BMW
334,184800.0,85000.0,36001.0,1952.0,6.0,68352.0,51830.0,2493.0,2030.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276913&DL=2541&utm_content=SLeligible,Toyota
335,129500.0,60200.0,39000.0,1103.0,7.0,52719.0,47103.0,1998.0,1715.0,248.0,https://www.sgcarmart.com/used_cars/info.php?ID=1279803&DL=1127&utm_content=SLeligible,BMW
337,83800.0,81000.0,38941.0,1492.0,7.0,36315.0,26516.0,999.0,1315.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288689&DL=3403,Audi
338,60200.0,99290.0,37906.0,1522.0,16.0,15931.0,52618.0,1984.0,1630.0,197.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289277&DL=3573&utm_content=SLeligible,Audi
339,92800.0,136000.0,32279.0,1642.0,16.0,14557.0,17747.0,1799.0,1350.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287039&DL=3048&utm_content=SLeligible,Honda
341,60888.0,111388.0,53001.0,1133.0,7.0,28475.0,18274.0,1998.0,1682.0,237.0,https://www.sgcarmart.com/used_cars/info.php?ID=1270362&DL=1277&utm_content=SLeligible,Subaru
342,78800.0,99000.0,46791.0,1310.0,8.0,36088.0,30432.0,1595.0,1395.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281238&DL=4481,Mercedes-Benz
343,61888.0,68122.0,42339.0,1335.0,7.0,25529.0,20143.0,1197.0,1325.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288483&DL=3801,Nissan
344,83800.0,72000.0,25000.0,1678.0,6.0,27659.0,22105.0,999.0,1280.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286022&DL=2389,Audi
345,64800.0,100000.0,46778.0,1275.0,7.0,28448.0,22548.0,1595.0,1395.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1257696&DL=3968&utm_content=SLeligible,Mercedes-Benz
346,66800.0,75000.0,49802.0,1157.0,7.0,30666.0,21750.0,1591.0,1594.0,174.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289037&DL=4618,Hyundai
347,25800.0,105000.0,58700.0,460.0,9.0,12490.0,18644.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288868&DL=2201,Honda
348,228000.0,65000.0,106916.0,2953.0,11.0,95756.0,88633.0,3436.0,1425.0,311.0,https://www.sgcarmart.com/used_cars/info.php?ID=1230318&DL=1000&utm_content=SLeligible,Porsche
350,148800.0,57000.0,37330.0,1493.0,6.0,54509.0,45639.0,1991.0,1735.0,207.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289992&DL=4659,Mercedes-Benz
354,45800.0,81000.0,52668.0,979.0,9.0,27496.0,21562.0,1390.0,1417.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290163&DL=3626,Volkswagen
356,73800.0,84000.0,32699.0,1557.0,6.0,28688.0,20553.0,1597.0,1249.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289298&DL=1010,Honda
357,100000.0,126000.0,31001.0,1700.0,6.0,42540.0,34172.0,1332.0,1375.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288923&DL=1000&utm_content=SLeligible,Mercedes-Benz
358,20777.0,90000.0,61000.0,426.0,9.0,13356.0,16005.0,1596.0,1408.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290360&DL=2783,Ford
