,PRICE,PREDICTED_PRICE,LISTING_URL,BRAND,RECOMMENDED
1257,75900.0,76770.975,https://www.sgcarmart.com/used_cars/info.php?ID=1289686&DL=1000&utm_content=SLeligible,Honda,True
1258,79800.0,81195.16,https://www.sgcarmart.com/used_cars/info.php?ID=1267620&DL=3004&utm_content=SLeligible,Mercedes-Benz,True
1260,72800.0,75584.08,https://www.sgcarmart.com/used_cars/info.php?ID=1277039&DL=3089&utm_content=SLeligible,SEAT,True
1262,66800.0,70698.22,https://www.sgcarmart.com/used_cars/info.php?ID=1284600&DL=4457&utm_content=SLeligible,Mercedes-Benz,True
1265,96000.0,109262.27,https://www.sgcarmart.com/used_cars/info.php?ID=1283258&DL=1000&utm_content=SLeligible,Lexus,True
1267,98000.0,98567.8,https://www.sgcarmart.com/used_cars/info.php?ID=1238826&DL=3507&utm_content=SLeligible,Volvo,True
1270,99800.0,100695.575,https://www.sgcarmart.com/used_cars/info.php?ID=1245621&DL=3911&utm_content=SLeligible,Toyota,True
1271,149800.0,161967.295,https://www.sgcarmart.com/used_cars/info.php?ID=1252002&DL=4332&utm_content=SLeligible,Jaguar,True
1272,49800.0,52767.29,https://www.sgcarmart.com/used_cars/info.php?ID=1289074&DL=2171,Volkswagen,True
1274,15888.0,16974.84,https://www.sgcarmart.com/used_cars/info.php?ID=1284239&DL=3456,Nissan,True
1275,89888.0,90755.2,https://www.sgcarmart.com/used_cars/info.php?ID=1288439&DL=1000&utm_content=SLeligible,Mercedes-Benz,True
1277,84800.0,85943.64,https://www.sgcarmart.com/used_cars/info.php?ID=1267968&DL=3647&utm_content=SLeligible,Citroen,True
1281,91888.0,94783.025,https://www.sgcarmart.com/used_cars/info.php?ID=1240805&DL=4125&utm_content=SLeligible,Volkswagen,True
1282,67800.0,71057.32,https://www.sgcarmart.com/used_cars/info.php?ID=1274477&DL=3043&utm_content=SLeligible,Infiniti,True
1286,27800.0,28849.84,https://www.sgcarmart.com/used_cars/info.php?ID=1289956&DL=1026,Hyundai,True
1287,93888.0,94007.78,https://www.sgcarmart.com/used_cars/info.php?ID=1237788&DL=2984&utm_content=SLeligible,BMW,True
1289,180800.0,189068.35,https://www.sgcarmart.com/used_cars/info.php?ID=1281792&DL=4609,Volkswagen,True
1291,60800.0,61119.59,https://www.sgcarmart.com/used_cars/info.php?ID=1289159&DL=1015,Honda,True
1293,74800.0,80086.94,https://www.sgcarmart.com/used_cars/info.php?ID=1287217&DL=2440,Mercedes-Benz,True
1294,89800.0,91839.965,https://www.sgcarmart.com/used_cars/info.php?ID=1289423&DL=4517,BMW,True
1296,161800.0,167384.77,https://www.sgcarmart.com/used_cars/info.php?ID=1287733&DL=3350,BMW,True
1298,79888.0,83937.48,https://www.sgcarmart.com/used_cars/info.php?ID=1289820&DL=3846&utm_content=SLeligible,Mercedes-Benz,True
1300,37800.0,38254.5,https://www.sgcarmart.com/used_cars/info.php?ID=1235963&DL=3466&utm_content=SLeligible,Kia,True
1305,35800.0,38162.77,https://www.sgcarmart.com/used_cars/info.php?ID=1233875&DL=2175&utm_content=SLeligible,Peugeot,True
1306,108800.0,110272.795,https://www.sgcarmart.com/used_cars/info.php?ID=1285448&DL=4609,BMW,True
1308,120800.0,128939.465,https://www.sgcarmart.com/used_cars/info.php?ID=1288861&DL=1368,Volkswagen,True
1309,71388.0,72858.975,https://www.sgcarmart.com/used_cars/info.php?ID=1280133&DL=4317&utm_content=SLeligible,Mitsubishi,True
1312,48000.0,48605.38,https://www.sgcarmart.com/used_cars/info.php?ID=1260248&DL=3723&utm_content=SLeligible,Honda,True
1316,141000.0,142144.08,https://www.sgcarmart.com/used_cars/info.php?ID=1290061&DL=1000&utm_content=SLeligible,Mercedes-Benz,True
1317,80000.0,83900.605,https://www.sgcarmart.com/used_cars/info.php?ID=1270792&DL=4427&utm_content=SLeligible,Mitsubishi,True
1319,92800.0,92949.605,https://www.sgcarmart.com/used_cars/info.php?ID=1286925&DL=1032,Kia,True
1320,20500.0,21560.24,https://www.sgcarmart.com/used_cars/info.php?ID=1284119&DL=3381,Nissan,True
1322,51000.0,52128.32,https://www.sgcarmart.com/used_cars/info.php?ID=1270780&DL=3283&utm_content=SLeligible,Kia,True
1325,47800.0,49489.15,https://www.sgcarmart.com/used_cars/info.php?ID=1270915&DL=4609&utm_content=SLeligible,Nissan,True
1327,108800.0,110171.81,https://www.sgcarmart.com/used_cars/info.php?ID=1289937&DL=3415,Mercedes-Benz,True
1328,53800.0,54913.565,https://www.sgcarmart.com/used_cars/info.php?ID=1264249&DL=2339&utm_content=SLeligible,Volkswagen,True
1330,22800.0,26603.3,https://www.sgcarmart.com/used_cars/info.php?ID=1289643&DL=2280,Audi,True
1331,77800.0,88343.495,https://www.sgcarmart.com/used_cars/info.php?ID=1239976&DL=2469&utm_content=SLeligible,Volvo,True
1332,209988.0,256758.935,https://www.sgcarmart.com/used_cars/info.php?ID=1254577&DL=2010&utm_content=SLeligible,Mercedes-Benz,True
1337,110800.0,111246.2,https://www.sgcarmart.com/used_cars/info.php?ID=1237073&DL=2283&utm_content=SLeligible,Toyota,True
1338,74800.0,77630.41,https://www.sgcarmart.com/used_cars/info.php?ID=1265871&DL=3137&utm_content=SLeligible,Kia,True
1339,76800.0,77877.28,https://www.sgcarmart.com/used_cars/info.php?ID=1232681&DL=3495&utm_content=SLeligible,Lexus,True
1340,56800.0,58991.2,https://www.sgcarmart.com/used_cars/info.php?ID=1275484&DL=1013&utm_content=SLeligible,Subaru,True
1341,123500.0,126567.655,https://www.sgcarmart.com/used_cars/info.php?ID=1277540&DL=4516&utm_content=SLeligible,BMW,True
1342,35800.0,36212.03,https://www.sgcarmart.com/used_cars/info.php?ID=1288423&DL=4343,Nissan,True
1343,96800.0,111152.99,https://www.sgcarmart.com/used_cars/info.php?ID=1107030&DL=1034&utm_content=SLeligible,Land,True
1344,33800.0,37554.84,https://www.sgcarmart.com/used_cars/info.php?ID=1279529&DL=1164&utm_content=SLeligible,Toyota,True
1346,108800.0,112137.33,https://www.sgcarmart.com/used_cars/info.php?ID=1180720&DL=3863&utm_content=SLeligible,Porsche,True
1348,87777.0,90746.915,https://www.sgcarmart.com/used_cars/info.php?ID=1260878&DL=3648&utm_content=SLeligible,Mazda,True
1349,68500.0,69678.18,https://www.sgcarmart.com/used_cars/info.php?ID=1283466&DL=1000&utm_content=SLeligible,Nissan,True
1350,70800.0,71302.79,https://www.sgcarmart.com/used_cars/info.php?ID=1261706&DL=4550&utm_content=SLeligible,Subaru,True
1352,74800.0,77482.58,https://www.sgcarmart.com/used_cars/info.php?ID=1283803&DL=3750&utm_content=SLeligible,Mercedes-Benz,True
1354,92777.0,95772.2,https://www.sgcarmart.com/used_cars/info.php?ID=1238630&DL=3648&utm_content=SLeligible,Audi,True
1355,22000.0,22201.2,https://www.sgcarmart.com/used_cars/info.php?ID=1198693&DL=3712&utm_content=SLeligible,Volkswagen,True
1359,45800.0,47020.46,https://www.sgcarmart.com/used_cars/info.php?ID=1282482&DL=1028,Mercedes-Benz,True
1360,35088.0,38268.79,https://www.sgcarmart.com/used_cars/info.php?ID=1267582&DL=1027&utm_content=SLeligible,Volkswagen,True
1364,13800.0,15475.34,https://www.sgcarmart.com/used_cars/info.php?ID=1289888&DL=3079,Honda,True
1365,64800.0,65859.7,https://www.sgcarmart.com/used_cars/info.php?ID=1288542&DL=1047,Hyundai,True
1367,33508.0,37960.445,https://www.sgcarmart.com/used_cars/info.php?ID=1286664&DL=1000&utm_content=SLeligible,BMW,True
1369,100800.0,110854.965,https://www.sgcarmart.com/used_cars/info.php?ID=1287621&DL=1013,Jaguar,True
1370,51800.0,53991.09,https://www.sgcarmart.com/used_cars/info.php?ID=1263129&DL=2296&utm_content=SLeligible,Subaru,True
1371,60800.0,60952.41,https://www.sgcarmart.com/used_cars/info.php?ID=1286471&DL=1194&utm_content=SLeligible,Toyota,True
1373,69588.0,73585.67,https://www.sgcarmart.com/used_cars/info.php?ID=1283879&DL=4098,Volvo,True
1374,100000.0,101100.2,https://www.sgcarmart.com/used_cars/info.php?ID=1270768&DL=3597&utm_content=SLeligible,Honda,True
1375,96688.0,100573.635,https://www.sgcarmart.com/used_cars/info.php?ID=1285159&DL=3887,BMW,True
1377,108800.0,109152.085,https://www.sgcarmart.com/used_cars/info.php?ID=1245452&DL=2976&utm_content=SLeligible,Honda,True
1378,59800.0,60439.86,https://www.sgcarmart.com/used_cars/info.php?ID=1290097&DL=1026,Mazda,True
1382,94800.0,95473.185,https://www.sgcarmart.com/used_cars/info.php?ID=1272245&DL=4332&utm_content=SLeligible,Kia,True
1384,64800.0,67085.22,https://www.sgcarmart.com/used_cars/info.php?ID=1287237&DL=1054,Toyota,True
1385,76000.0,76028.39,https://www.sgcarmart.com/used_cars/info.php?ID=1284316&DL=4228,Honda,True
1387,60800.0,61674.645,https://www.sgcarmart.com/used_cars/info.php?ID=1283196&DL=1418,Mazda,True
1389,8888.0,9971.22,https://www.sgcarmart.com/used_cars/info.php?ID=1289500&DL=1036,Kia,True
1390,168800.0,169108.775,https://www.sgcarmart.com/used_cars/info.php?ID=1290355&DL=1240,Mercedes-Benz,True
1391,30800.0,30842.82,https://www.sgcarmart.com/used_cars/info.php?ID=1290353&DL=3647,Nissan,True
1393,58500.0,61054.94,https://www.sgcarmart.com/used_cars/info.php?ID=1280560&DL=2795&utm_content=SLeligible,Nissan,True
1394,55888.0,57551.755,https://www.sgcarmart.com/used_cars/info.php?ID=1262458&DL=2023&utm_content=SLeligible,Nissan,True
1395,213800.0,227539.91,https://www.sgcarmart.com/used_cars/info.php?ID=1257588&DL=2448&utm_content=SLeligible,Toyota,True
1396,78800.0,80948.625,https://www.sgcarmart.com/used_cars/info.php?ID=1289270&DL=3750&utm_content=SLeligible,Honda,True
1399,42800.0,42846.895,https://www.sgcarmart.com/used_cars/info.php?ID=1284727&DL=4609,Volkswagen,True
1400,82888.0,87511.945,https://www.sgcarmart.com/used_cars/info.php?ID=1290356&DL=4211,Volvo,True
1408,45800.0,47308.2,https://www.sgcarmart.com/used_cars/info.php?ID=1289366&DL=4508&utm_content=SLeligible,Honda,True
1410,29000.0,37060.345,https://www.sgcarmart.com/used_cars/info.php?ID=1288950&DL=1000&utm_content=SLeligible,Lexus,True
1412,105800.0,110814.655,https://www.sgcarmart.com/used_cars/info.php?ID=1280760&DL=4481&utm_content=SLeligible,Mercedes-Benz,True
1416,46800.0,47414.88,https://www.sgcarmart.com/used_cars/info.php?ID=1288957&DL=1032,Honda,True
1419,49800.0,52829.575,https://www.sgcarmart.com/used_cars/info.php?ID=1289705&DL=3283&utm_content=SLeligible,Honda,True
1421,44000.0,45170.57,https://www.sgcarmart.com/used_cars/info.php?ID=1267849&DL=3718&utm_content=SLeligible,Mitsubishi,True
1425,83888.0,83951.065,https://www.sgcarmart.com/used_cars/info.php?ID=1268867&DL=3587&utm_content=SLeligible,Honda,True
1426,51800.0,52670.84,https://www.sgcarmart.com/used_cars/info.php?ID=1290182&DL=4263,Mitsubishi,True
1427,59800.0,61990.76,https://www.sgcarmart.com/used_cars/info.php?ID=1287499&DL=2817,Kia,True
1428,88800.0,90067.445,https://www.sgcarmart.com/used_cars/info.php?ID=1283215&DL=1000&utm_content=SLeligible,Kia,True
1429,109777.0,110241.25,https://www.sgcarmart.com/used_cars/info.php?ID=1254603&DL=2689&utm_content=SLeligible,BMW,True
1430,145800.0,145990.25,https://www.sgcarmart.com/used_cars/info.php?ID=1194427&DL=2792&utm_content=SLeligible,BMW,True
1433,39800.0,40170.665,https://www.sgcarmart.com/used_cars/info.php?ID=1288989&DL=4243,Mercedes-Benz,True
1435,57838.0,63192.92,https://www.sgcarmart.com/used_cars/info.php?ID=1268648&DL=4317&utm_content=SLeligible,Audi,True
1437,111800.0,115063.555,https://www.sgcarmart.com/used_cars/info.php?ID=1240003&DL=3210&utm_content=SLeligible,Hyundai,True
1438,55800.0,57478.045,https://www.sgcarmart.com/used_cars/info.php?ID=1273045&DL=2900&utm_content=SLeligible,Audi,True
1439,39800.0,40940.165,https://www.sgcarmart.com/used_cars/info.php?ID=1290323&DL=2098,Chevrolet,True
1441,175800.0,178262.345,https://www.sgcarmart.com/used_cars/info.php?ID=1266220&DL=3977&utm_content=SLeligible,Toyota,True
1442,122000.0,123955.26,https://www.sgcarmart.com/used_cars/info.php?ID=1277636&DL=3803&utm_content=SLeligible,Jaguar,True
1443,55800.0,57338.435,https://www.sgcarmart.com/used_cars/info.php?ID=1289978&DL=1277,Toyota,True
1444,163500.0,177813.675,https://www.sgcarmart.com/used_cars/info.php?ID=1289188&DL=3954,Kia,True
1446,49800.0,50460.285,https://www.sgcarmart.com/used_cars/info.php?ID=1288948&DL=3414,Honda,True
1447,21800.0,23796.66,https://www.sgcarmart.com/used_cars/info.php?ID=1287796&DL=4412,Volkswagen,True
1448,69800.0,70145.285,https://www.sgcarmart.com/used_cars/info.php?ID=1289799&DL=2049,Volkswagen,True
1449,65800.0,73168.55,https://www.sgcarmart.com/used_cars/info.php?ID=1290089&DL=2139,Land,True
1450,56800.0,58875.87,https://www.sgcarmart.com/used_cars/info.php?ID=1289785&DL=1238,Volkswagen,True
1452,196800.0,202705.125,https://www.sgcarmart.com/used_cars/info.php?ID=1235699&DL=2296&utm_content=SLeligible,BMW,True
1456,121800.0,122056.96,https://www.sgcarmart.com/used_cars/info.php?ID=1254545&DL=4309&utm_content=SLeligible,Mercedes-Benz,True
1457,67500.0,70808.445,https://www.sgcarmart.com/used_cars/info.php?ID=1281810&DL=3113&utm_content=SLeligible,Mercedes-Benz,True
1459,90888.0,120674.715,https://www.sgcarmart.com/used_cars/info.php?ID=1280242&DL=3626&utm_content=SLeligible,Mercedes-Benz,True
1460,61800.0,62766.22,https://www.sgcarmart.com/used_cars/info.php?ID=1289062&DL=3604,Nissan,True
1463,56800.0,57449.81,https://www.sgcarmart.com/used_cars/info.php?ID=1280471&DL=1350&utm_content=SLeligible,Toyota,True
1467,99800.0,101926.965,https://www.sgcarmart.com/used_cars/info.php?ID=1275458&DL=2189&utm_content=SLeligible,Audi,True
1468,86800.0,95227.4,https://www.sgcarmart.com/used_cars/info.php?ID=1286307&DL=3750&utm_content=SLeligible,Mercedes-Benz,True
1470,34500.0,35402.2,https://www.sgcarmart.com/used_cars/info.php?ID=1211702&DL=2356&utm_content=SLeligible,Mazda,True
1472,115300.0,117094.035,https://www.sgcarmart.com/used_cars/info.php?ID=1281206&DL=3613,BMW,True
1473,55800.0,57303.63,https://www.sgcarmart.com/used_cars/info.php?ID=1287904&DL=4436,Honda,True
1474,47777.0,47954.37,https://www.sgcarmart.com/used_cars/info.php?ID=1272637&DL=3648&utm_content=SLeligible,Kia,True
1475,41800.0,48978.075,https://www.sgcarmart.com/used_cars/info.php?ID=1285729&DL=4412,Opel,True
1476,68800.0,82788.825,https://www.sgcarmart.com/used_cars/info.php?ID=1269646&DL=3750&utm_content=SLeligible,Audi,True
1477,47800.0,50067.88,https://www.sgcarmart.com/used_cars/info.php?ID=1279171&DL=4412&utm_content=SLeligible,BMW,True
1478,24800.0,26266.94,https://www.sgcarmart.com/used_cars/info.php?ID=1289050&DL=1000,Audi,True
1479,81800.0,82272.58,https://www.sgcarmart.com/used_cars/info.php?ID=1289539&DL=4073,SEAT,True
1482,29800.0,33485.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286620&DL=3381,Mazda,True
1483,19888.0,21845.46,https://www.sgcarmart.com/used_cars/info.php?ID=1289000&DL=2655,Mercedes-Benz,True
1485,63888.0,64882.0,https://www.sgcarmart.com/used_cars/info.php?ID=1253960&DL=1277&utm_content=SLeligible,Honda,True
1487,94000.0,95822.075,https://www.sgcarmart.com/used_cars/info.php?ID=1289446&DL=3597,Toyota,True
1490,57888.0,58329.2,https://www.sgcarmart.com/used_cars/info.php?ID=1289486&DL=4427,Nissan,True
1492,49800.0,50921.075,https://www.sgcarmart.com/used_cars/info.php?ID=1289967&DL=3831,Nissan,True
1493,31800.0,38242.225,https://www.sgcarmart.com/used_cars/info.php?ID=1287412&DL=2804&utm_content=SLeligible,Nissan,True
1494,49800.0,51293.935,https://www.sgcarmart.com/used_cars/info.php?ID=1289355&DL=4140,Kia,True
1498,42800.0,46974.26,https://www.sgcarmart.com/used_cars/info.php?ID=1271760&DL=1194&utm_content=SLeligible,Toyota,True
1500,103800.0,106873.565,https://www.sgcarmart.com/used_cars/info.php?ID=1256135&DL=4204&utm_content=SLeligible,Skoda,True
1507,127999.0,133644.73,https://www.sgcarmart.com/used_cars/info.php?ID=1289781&DL=3980,Land,True
1511,122000.0,126999.4,https://www.sgcarmart.com/used_cars/info.php?ID=1230258&DL=1000&utm_content=SLeligible,BMW,True
1513,168800.0,171551.5,https://www.sgcarmart.com/used_cars/info.php?ID=1286505&DL=3210,BMW,True
1514,116800.0,117054.12,https://www.sgcarmart.com/used_cars/info.php?ID=1289753&DL=2642,Toyota,True
1515,66800.0,69333.79,https://www.sgcarmart.com/used_cars/info.php?ID=1288927&DL=2303,Nissan,True
1517,33800.0,34479.26,https://www.sgcarmart.com/used_cars/info.php?ID=1290125&DL=4032,Honda,True
1518,170800.0,174228.64,https://www.sgcarmart.com/used_cars/info.php?ID=1268934&DL=3214&utm_content=SLeligible,Volkswagen,True
1519,61800.0,63046.61,https://www.sgcarmart.com/used_cars/info.php?ID=1290211&DL=3946,Mazda,True
1521,45800.0,58282.895,https://www.sgcarmart.com/used_cars/info.php?ID=1270298&DL=3392&utm_content=SLeligible,Nissan,True
1522,58000.0,62002.645,https://www.sgcarmart.com/used_cars/info.php?ID=1289180&DL=4030,Volvo,True
1527,65888.0,68561.595,https://www.sgcarmart.com/used_cars/info.php?ID=1290432&DL=3069&utm_content=SLeligible,BMW,True
1530,117800.0,118669.905,https://www.sgcarmart.com/used_cars/info.php?ID=1284561&DL=3647,Skoda,True
1533,33800.0,33844.9,https://www.sgcarmart.com/used_cars/info.php?ID=1267015&DL=1090&utm_content=SLeligible,Nissan,True
1534,57500.0,59068.36,https://www.sgcarmart.com/used_cars/info.php?ID=1290343&DL=1154,Mitsubishi,True
1536,21800.0,23208.9,https://www.sgcarmart.com/used_cars/info.php?ID=1289123&DL=2757,Mazda,True
1537,59800.0,61498.67,https://www.sgcarmart.com/used_cars/info.php?ID=1263193&DL=3723&utm_content=SLeligible,Mercedes-Benz,True
1538,24000.0,24695.69,https://www.sgcarmart.com/used_cars/info.php?ID=1290459&DL=4168,Subaru,True
1541,60800.0,61254.89,https://www.sgcarmart.com/used_cars/info.php?ID=1286636&DL=4592&utm_content=SLeligible,Toyota,True
1542,57800.0,58224.04,https://www.sgcarmart.com/used_cars/info.php?ID=1285389&DL=4589&utm_content=SLeligible,Mercedes-Benz,True
1543,120800.0,128598.29,https://www.sgcarmart.com/used_cars/info.php?ID=1282561&DL=1400,Toyota,True
1544,74800.0,75758.99,https://www.sgcarmart.com/used_cars/info.php?ID=1288968&DL=1309,Jeep,True
1547,53800.0,56650.31,https://www.sgcarmart.com/used_cars/info.php?ID=1250673&DL=1032&utm_content=SLeligible,Toyota,True
1549,62500.0,63956.205,https://www.sgcarmart.com/used_cars/info.php?ID=1268205&DL=4309&utm_content=SLeligible,Mazda,True
1550,101010.0,116975.355,https://www.sgcarmart.com/used_cars/info.php?ID=1290208&DL=4114&utm_content=SLeligible,Porsche,True
1551,34800.0,35457.84,https://www.sgcarmart.com/used_cars/info.php?ID=1289780&DL=1238,Mercedes-Benz,True
1552,41888.0,44374.485,https://www.sgcarmart.com/used_cars/info.php?ID=1290233&DL=3811&utm_content=SLeligible,Toyota,True
1553,45800.0,50852.12,https://www.sgcarmart.com/used_cars/info.php?ID=1283263&DL=2080,Nissan,True
1555,10999.0,16560.86,https://www.sgcarmart.com/used_cars/info.php?ID=1283070&DL=1000,Kia,True
1557,25888.0,25957.08,https://www.sgcarmart.com/used_cars/info.php?ID=1289434&DL=1095,Audi,True
1558,92000.0,95679.26,https://www.sgcarmart.com/used_cars/info.php?ID=1248423&DL=4517&utm_content=SLeligible,Volkswagen,True
1559,74800.0,75689.7,https://www.sgcarmart.com/used_cars/info.php?ID=1289146&DL=3512,Lexus,True
1562,77000.0,77509.21,https://www.sgcarmart.com/used_cars/info.php?ID=1289372&DL=4309,Mazda,True
1563,88800.0,91331.915,https://www.sgcarmart.com/used_cars/info.php?ID=1273794&DL=2984&utm_content=SLeligible,BMW,True
1564,46000.0,48852.18,https://www.sgcarmart.com/used_cars/info.php?ID=1229442&DL=3900&utm_content=SLeligible,Chevrolet,True
1565,143000.0,145614.015,https://www.sgcarmart.com/used_cars/info.php?ID=1217412&DL=2563&utm_content=SLeligible,BMW,True
1566,56500.0,58756.11,https://www.sgcarmart.com/used_cars/info.php?ID=1283462&DL=1000&utm_content=SLeligible,Mercedes-Benz,True
1569,95980.0,96518.81,https://www.sgcarmart.com/used_cars/info.php?ID=1289155&DL=1000&utm_content=SLeligible,BMW,True
1570,89900.0,90542.66,https://www.sgcarmart.com/used_cars/info.php?ID=1287044&DL=3951&utm_content=SLeligible,Mercedes-Benz,True
1571,113900.0,120330.32,https://www.sgcarmart.com/used_cars/info.php?ID=1263293&DL=3271&utm_content=SLeligible,Opel,True
1573,94800.0,99399.115,https://www.sgcarmart.com/used_cars/info.php?ID=1275746&DL=2283&utm_content=SLeligible,BMW,True
1574,105800.0,106646.31,https://www.sgcarmart.com/used_cars/info.php?ID=1267137&DL=2757&utm_content=SLeligible,BMW,True
1575,46900.0,48722.72,https://www.sgcarmart.com/used_cars/info.php?ID=1289584&DL=3283,Subaru,True
1576,138800.0,147539.74,https://www.sgcarmart.com/used_cars/info.php?ID=1249400&DL=2140&utm_content=SLeligible,Volkswagen,True
1577,123988.0,131163.41,https://www.sgcarmart.com/used_cars/info.php?ID=1286938&DL=2870,Mercedes-Benz,True
1580,32800.0,36374.505,https://www.sgcarmart.com/used_cars/info.php?ID=1280943&DL=2547,BMW,True
1585,101800.0,111471.175,https://www.sgcarmart.com/used_cars/info.php?ID=1285757&DL=4412,BMW,True
1592,57888.0,61829.78,https://www.sgcarmart.com/used_cars/info.php?ID=1274058&DL=3811&utm_content=SLeligible,Ford,True
1593,81777.0,85796.135,https://www.sgcarmart.com/used_cars/info.php?ID=1250561&DL=2783&utm_content=SLeligible,BMW,True
1594,121800.0,122356.71,https://www.sgcarmart.com/used_cars/info.php?ID=1277977&DL=1344&utm_content=SLeligible,Mercedes-Benz,True
1595,36800.0,37798.8,https://www.sgcarmart.com/used_cars/info.php?ID=1290298&DL=4498,Nissan,True
1597,75800.0,78788.08,https://www.sgcarmart.com/used_cars/info.php?ID=1269105&DL=2080&utm_content=SLeligible,Toyota,True
1598,184800.0,186297.08,https://www.sgcarmart.com/used_cars/info.php?ID=1290249&DL=4073,Mercedes-Benz,True
1600,67777.0,76362.115,https://www.sgcarmart.com/used_cars/info.php?ID=1282164&DL=3648,Jaguar,True
1601,243800.0,246164.17,https://www.sgcarmart.com/used_cars/info.php?ID=1227141&DL=4075&utm_content=SLeligible,BMW,True
1604,38800.0,46767.525,https://www.sgcarmart.com/used_cars/info.php?ID=1286458&DL=3902,Audi,True
1605,61800.0,64593.43,https://www.sgcarmart.com/used_cars/info.php?ID=1290126&DL=4277&utm_content=SLeligible,Lexus,True
1607,38800.0,40438.78,https://www.sgcarmart.com/used_cars/info.php?ID=1288849&DL=3892,Chevrolet,True
1608,68000.0,71775.08,https://www.sgcarmart.com/used_cars/info.php?ID=1289524&DL=1000&utm_content=SLeligible,Mercedes-Benz,True
1610,59800.0,60727.52,https://www.sgcarmart.com/used_cars/info.php?ID=1280496&DL=1032&utm_content=SLeligible,Kia,True
1613,38300.0,39909.23,https://www.sgcarmart.com/used_cars/info.php?ID=1266694&DL=3518&utm_content=SLeligible,Toyota,True
1614,99777.0,101191.72,https://www.sgcarmart.com/used_cars/info.php?ID=1259435&DL=2689&utm_content=SLeligible,Jaguar,True
1616,40000.0,40613.09,https://www.sgcarmart.com/used_cars/info.php?ID=1252545&DL=4427&utm_content=SLeligible,Nissan,True
1620,149800.0,150576.2,https://www.sgcarmart.com/used_cars/info.php?ID=1200641&DL=2792&utm_content=SLeligible,BMW,True
1621,149800.0,164215.655,https://www.sgcarmart.com/used_cars/info.php?ID=1229853&DL=1000&utm_content=SLeligible,Lexus,True
1624,63800.0,64380.875,https://www.sgcarmart.com/used_cars/info.php?ID=1290095&DL=4414,Honda,True
1625,98800.0,101213.28,https://www.sgcarmart.com/used_cars/info.php?ID=1284180&DL=4609&utm_content=SLeligible,Porsche,True
1626,119777.0,121873.745,https://www.sgcarmart.com/used_cars/info.php?ID=1225227&DL=2783&utm_content=SLeligible,BMW,True
1627,85000.0,86645.14,https://www.sgcarmart.com/used_cars/info.php?ID=1255047&DL=3004&utm_content=SLeligible,Audi,True
1629,48800.0,48862.935,https://www.sgcarmart.com/used_cars/info.php?ID=1280992&DL=2049&utm_content=SLeligible,Honda,True
1631,114800.0,120922.24,https://www.sgcarmart.com/used_cars/info.php?ID=1279207&DL=3968&utm_content=SLeligible,Audi,True
1634,47800.0,52294.625,https://www.sgcarmart.com/used_cars/info.php?ID=1289842&DL=3160,Mitsubishi,True
1635,92800.0,96238.84,https://www.sgcarmart.com/used_cars/info.php?ID=1234574&DL=2189&utm_content=SLeligible,Volkswagen,True
1636,43800.0,46076.12,https://www.sgcarmart.com/used_cars/info.php?ID=1289919&DL=1360,Volkswagen,True
1638,96800.0,101716.52,https://www.sgcarmart.com/used_cars/info.php?ID=1284713&DL=4168&utm_content=SLeligible,BMW,True
1639,77800.0,78267.32,https://www.sgcarmart.com/used_cars/info.php?ID=1273227&DL=2389&utm_content=SLeligible,Lexus,True
1640,31800.0,40882.325,https://www.sgcarmart.com/used_cars/info.php?ID=1242430&DL=1120&utm_content=SLeligible,BMW,True
1641,69777.0,72420.36,https://www.sgcarmart.com/used_cars/info.php?ID=1289299&DL=3098,Honda,True
1642,63800.0,98958.155,https://www.sgcarmart.com/used_cars/info.php?ID=1247890&DL=3837,Mercedes-Benz,True
1644,49800.0,51060.38,https://www.sgcarmart.com/used_cars/info.php?ID=1289295&DL=4162,Kia,True
1647,73800.0,77027.84,https://www.sgcarmart.com/used_cars/info.php?ID=1288909&DL=2140,Honda,True
1648,43800.0,45084.77,https://www.sgcarmart.com/used_cars/info.php?ID=1290060&DL=4587,Volkswagen,True
1649,89800.0,92876.085,https://www.sgcarmart.com/used_cars/info.php?ID=1288980&DL=2814&utm_content=SLeligible,Mercedes-Benz,True
1652,57888.0,62731.73,https://www.sgcarmart.com/used_cars/info.php?ID=1280352&DL=3162&utm_content=SLeligible,Mercedes-Benz,True
1654,35500.0,41113.51,https://www.sgcarmart.com/used_cars/info.php?ID=1289777&DL=2494,Chevrolet,True
1658,15988.0,16767.6,https://www.sgcarmart.com/used_cars/info.php?ID=1286006&DL=2870,Honda,True
1659,109800.0,111423.2,https://www.sgcarmart.com/used_cars/info.php?ID=1278093&DL=2900&utm_content=SLeligible,BMW,True
1663,47000.0,49048.765,https://www.sgcarmart.com/used_cars/info.php?ID=1241271&DL=3900&utm_content=SLeligible,BMW,True
1667,53800.0,54493.635,https://www.sgcarmart.com/used_cars/info.php?ID=1290092&DL=4465&utm_content=SLeligible,Honda,True
1668,84800.0,85050.88,https://www.sgcarmart.com/used_cars/info.php?ID=1288936&DL=3321,Mercedes-Benz,True
1669,58000.0,58058.19,https://www.sgcarmart.com/used_cars/info.php?ID=1289898&DL=1000&utm_content=SLeligible,Honda,True
1671,69800.0,72418.355,https://www.sgcarmart.com/used_cars/info.php?ID=1289253&DL=2626,Mazda,True
1673,60800.0,65461.625,https://www.sgcarmart.com/used_cars/info.php?ID=1239063&DL=2389&utm_content=SLeligible,Peugeot,True
