,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
1066,https://www.sgcarmart.com/used_cars/info.php?ID=1278936&DL=3613,Volkswagen,54800,15220,14-Jun-2017,40800,2016,624,Auto,21612,13/03/2024,20453,10635,45201,1185,1395,1249,2,Hatchback
1067,https://www.sgcarmart.com/used_cars/info.php?ID=1249602&DL=3382&utm_content=SLeligible,Mercedes-Benz,39998,12830,26-Apr-2007,193715,2006,1461,Auto,16215,13/03/2024,38866,42753,52008,1127,1796,1430,6,Luxury Sedan
1068,https://www.sgcarmart.com/used_cars/info.php?ID=1278238&DL=1238,Hyundai,33800,13660,18-Mar-2016,111000,2015,738,Auto,16986,13/03/2024,12674,12674,46651,734,1591,1292,3,Mid-Sized Sedan
1069,https://www.sgcarmart.com/used_cars/info.php?ID=1276789&DL=4239&utm_content=SLeligible,Lexus,83800,16750,02-May-2014,,2014,1792,Auto,,13/03/2024,,,,1825,2494,1705,3,Luxury
1070,https://www.sgcarmart.com/used_cars/info.php?ID=1237516&DL=1111&utm_content=SLeligible,Mercedes-Benz,150800,23620,07-Dec-2018,103000,2018,1202,Auto,69204,13/03/2024,58787,77817,31101,1703,1991,1615,1,Luxury Sedan
1071,https://www.sgcarmart.com/used_cars/info.php?ID=1260566&DL=4558&utm_content=SLeligible,Mercedes-Benz,148800,22100,26-Sep-2019,80000,2018,684,Auto,61389,13/03/2024,,,39406,2007,1497,1530,1,Luxury
1072,https://www.sgcarmart.com/used_cars/info.php?ID=1251159&DL=1242&utm_content=SLeligible,Hyundai,166800,20100,30-Sep-2021,37000,2021,742,Auto,74112,13/03/2024,27174,30044,68310,2741,1598,1500,2,SUV
1073,https://www.sgcarmart.com/used_cars/info.php?ID=1181739&DL=1005&utm_content=SLeligible,Porsche,205800,41840,17-Nov-2017,70000,2017,1200,Auto,85794,13/03/2024,73161,103690,49996,1338,1988,1440,4,Sports Car
1074,https://www.sgcarmart.com/used_cars/info.php?ID=1272187&DL=2984,Honda,112800,22370,29-Jun-2018,56000,2018,682,Auto,38161,13/03/2024,29574,33404,34400,1555,1496,1690,1,MPV
1075,https://www.sgcarmart.com/used_cars/info.php?ID=1278662&DL=4511&utm_content=SLeligible,Mercedes-Benz,130000,12990,01-Sep-2014,,2014,740,Auto,,13/03/2024,27415,20381,,0,1595,1430,3,Luxury Sedan
1076,https://www.sgcarmart.com/used_cars/info.php?ID=1229311&DL=3518&utm_content=SLeligible,Mercedes-Benz,151800,15170,27-Mar-2014,130000,2013,1202,Auto,,13/03/2024,48706,55189,,0,1991,1735,3,Sports Car
1077,https://www.sgcarmart.com/used_cars/info.php?ID=1224494&DL=4405&utm_content=SLeligible,BMW,75800,17280,01-Aug-2008,,2008,3573,Auto,16180,13/03/2024,62447,62447,36888,1588,2996,2075,5,SUV
1078,https://www.sgcarmart.com/used_cars/info.php?ID=1278100&DL=1213,Lexus,208800,21510,25-Aug-2022,26434,2021,1784,Auto,133870,13/03/2024,44213,53899,110524,3071,2487,1620,1,Luxury Sedan
1079,https://www.sgcarmart.com/used_cars/info.php?ID=1198587&DL=3318&utm_content=SLeligible,Lamborghini,570800,75570,22-Dec-2011,46000,2011,10213,Auto,43904,13/03/2024,389725,389725,58124,2742,6498,1690,,Sports Car
1080,https://www.sgcarmart.com/used_cars/info.php?ID=1256707&DL=3845&utm_content=SLeligible,Subaru,41800,14470,15-Jul-2016,88000,2016,744,Auto,22476,13/03/2024,15960,15960,55200,851,1600,1480,3,SUV
1081,https://www.sgcarmart.com/used_cars/info.php?ID=1278818&DL=1339,MG,175800,16950,27-Dec-2023,1000,2022,680,Auto,122381,13/03/2024,19521,19521,110001,3558,1490,1562,1,SUV
1082,https://www.sgcarmart.com/used_cars/info.php?ID=1194544&DL=2291&utm_content=SLeligible,Land,255800,41020,21-Nov-2018,33000,2018,2380,Auto,103267,13/03/2024,85852,126534,31307,1707,2995,2299,2,SUV
1083,https://www.sgcarmart.com/used_cars/info.php?ID=1259231&DL=2341&utm_content=SLeligible,Toyota,139800,13970,27-Mar-2014,88000,2014,1638,Auto,,13/03/2024,31730,36422,,0,2362,1740,1,MPV
1084,https://www.sgcarmart.com/used_cars/info.php?ID=1244862&DL=4226&utm_content=SLeligible,BMW,103888,17890,30-Nov-2018,92000,2018,684,Auto,42358,13/03/2024,33544,38962,32000,1706,1499,1425,4,Luxury Sedan
1085,https://www.sgcarmart.com/used_cars/info.php?ID=1245435&DL=4508&utm_content=SLeligible,Honda,66800,13010,22-Jun-2009,135459,2008,1023,Auto,13439,13/03/2024,20101,20101,26175,1862,1496,1300,4,MPV
1086,https://www.sgcarmart.com/used_cars/info.php?ID=1278240&DL=3662&utm_content=SLeligible,BMW,59800,12050,27-Feb-2009,150000,2008,1812,Auto,15844,13/03/2024,35661,35661,31933,1493,1995,1390,5,Luxury Sedan
1087,https://www.sgcarmart.com/used_cars/info.php?ID=1244513&DL=1016&utm_content=SLeligible,2016,46800,16330,22-Jul-2016,96000,2015,1084,Auto,22315,13/03/2024,,,52301,858,1498,1260,3,SUV
1088,https://www.sgcarmart.com/used_cars/info.php?ID=1255624&DL=2604&utm_content=SLeligible,Mercedes-Benz,308888,28030,04-Dec-2023,1000,2020,1202,Auto,161188,13/03/2024,52730,72187,110001,3525,1991,2355,1,Mid-Sized Sedan
1089,https://www.sgcarmart.com/used_cars/info.php?ID=1274499&DL=4595,Mazda,38800,14590,24-Feb-2016,89380,2015,1210,Auto,20528,13/03/2024,20475,20665,46970,395,1998,1454,2,Luxury Sedan
1090,https://www.sgcarmart.com/used_cars/info.php?ID=1257110&DL=4031&utm_content=SLeligible,Mazda,92388,14460,30-Sep-2019,63200,2019,710,Auto,30949,13/03/2024,23033,24247,23512,2011,1998,1515,1,Luxury Sedan
1091,https://www.sgcarmart.com/used_cars/info.php?ID=1277851&DL=3722,Honda,54800,16820,04-Oct-2016,145231,2016,684,Auto,28923,13/03/2024,26078,23510,57903,910,1498,1324,2,Mid-Sized Sedan
1092,https://www.sgcarmart.com/used_cars/info.php?ID=1237073&DL=2283&utm_content=SLeligible,Toyota,114800,15360,05-May-2021,31000,2019,682,Auto,43078,13/03/2024,23675,10145,49640,2586,1496,1320,1,MPV
1093,https://www.sgcarmart.com/used_cars/info.php?ID=1278579&DL=4189&utm_content=SLeligible,Honda,82888,22290,26-Mar-2008,,2007,1815,Manual,18652,13/03/2024,29040,31944,50168,1342,1998,1270,5,Mid-Sized Sedan
1094,https://www.sgcarmart.com/used_cars/info.php?ID=1244863&DL=4472&utm_content=SLeligible,Lamborghini,278000,44120,08-Oct-2010,80000,2010,8168,Auto,21152,13/03/2024,205980,205980,33568,2287,5204,1500,,Sports Car
1095,https://www.sgcarmart.com/used_cars/info.php?ID=1275834&DL=2817,Kia,57800,13730,31-Oct-2017,115000,2017,738,Auto,25460,13/03/2024,15829,15829,41761,1312,1591,1295,1,Mid-Sized Sedan
1096,https://www.sgcarmart.com/used_cars/info.php?ID=1256056&DL=2870&utm_content=SLeligible,Volvo,94988,15980,23-May-2019,66000,2018,1176,Auto,38397,13/03/2024,22799,23919,41000,1894,1969,1441,1,Hatchback
1097,https://www.sgcarmart.com/used_cars/info.php?ID=1269619&DL=2049&utm_content=SLeligible,Mercedes-Benz,101800,18100,31-Aug-2018,80000,2018,740,Auto,46592,13/03/2024,35611,41856,38700,1617,1595,1430,3,Luxury Sedan
1098,https://www.sgcarmart.com/used_cars/info.php?ID=1278819&DL=2318,Mercedes-Benz,450800,53200,18-Mar-2022,37888,2021,1795,Auto,111502,13/03/2024,,,93590,2924,,2660,1,MPV
1099,https://www.sgcarmart.com/used_cars/info.php?ID=1278378&DL=2050&utm_content=SLeligible,Mercedes-Benz,29800,13180,17-Jun-2011,225000,2011,965,Auto,10233,13/03/2024,31086,31086,22636,823,1597,1500,1,Luxury Sedan
1100,https://www.sgcarmart.com/used_cars/info.php?ID=1271631&DL=2659,Honda,103800,12400,13-May-2022,11500,2021,578,Auto,61675,13/03/2024,15702,5000,70901,2959,1317,1070,1,Hatchback
1101,https://www.sgcarmart.com/used_cars/info.php?ID=1236490&DL=4558&utm_content=SLeligible,Kia,83800,13840,05-Dec-2019,65000,2019,392,Auto,25227,13/03/2024,18946,8946,32309,2066,998,1185,1,SUV
1102,https://www.sgcarmart.com/used_cars/info.php?ID=1278203&DL=1068&utm_content=SLeligible,Mitsubishi,53800,8770,20-May-2010,,2010,456,Auto,20166,13/03/2024,14922,14922,32875,2227,659,900,2,Hatchback
1103,https://www.sgcarmart.com/used_cars/info.php?ID=1278188&DL=2642,Toyota,140800,17400,12-Oct-2021,26000,2020,974,Auto,66510,13/03/2024,,,70200,2743,1797,1350,1,Hatchback
1104,https://www.sgcarmart.com/used_cars/info.php?ID=1250394&DL=2351,BMW,249800,24750,04-Jul-2023,3508,2023,2147,Auto,122668,13/03/2024,,,123000,3375,,1990,1,Luxury
1105,https://www.sgcarmart.com/used_cars/info.php?ID=1271091&DL=1213,Mercedes-Benz,83800,18000,27-Feb-2018,85410,2017,740,Auto,31405,13/03/2024,23606,25049,38200,1128,1595,1395,1,Hatchback
1106,https://www.sgcarmart.com/used_cars/info.php?ID=1245119&DL=3726&utm_content=SLeligible,SEAT,239888,26260,21-May-2022,24888,2021,1194,Auto,115762,13/03/2024,41154,49616,95889,2987,1984,1644,1,SUV
1107,https://www.sgcarmart.com/used_cars/info.php?ID=1237910&DL=4030&utm_content=SLeligible,Mercedes-Benz,271888,32410,28-May-2021,15000,2021,1202,Auto,100672,13/03/2024,58090,76562,60001,2619,1991,1735,1,SUV
1108,https://www.sgcarmart.com/used_cars/info.php?ID=1268293&DL=1163&utm_content=SLeligible,BMW,95800,18300,11-May-2018,71000,2017,684,Auto,43015,13/03/2024,33755,39257,37330,1497,1499,1425,1,Luxury Sedan
1109,https://www.sgcarmart.com/used_cars/info.php?ID=1278771&DL=3137,Honda,32800,15170,21-Jan-2016,,2015,682,Auto,15475,13/03/2024,19223,9223,56001,372,1496,1190,2,SUV
1110,https://www.sgcarmart.com/used_cars/info.php?ID=1278555&DL=3381&utm_content=SLeligible,Mercedes-Benz,63800,12750,26-Mar-2014,97000,2013,740,Auto,,13/03/2024,25334,17468,,1825,1595,1425,1,Hatchback
1111,https://www.sgcarmart.com/used_cars/info.php?ID=1273302&DL=4611,Toyota,117800,15260,02-Aug-2021,21000,2019,682,Auto,42249,13/03/2024,23583,10017,47010,2684,1496,1320,2,MPV
1112,https://www.sgcarmart.com/used_cars/info.php?ID=1277739&DL=3162&utm_content=SLeligible,Nissan,59800,11950,12-Sep-2014,118453,2014,742,Auto,,13/03/2024,15603,10603,,1825,1598,1205,3,Mid-Sized Sedan
1113,https://www.sgcarmart.com/used_cars/info.php?ID=1274840&DL=3368&utm_content=SLeligible,Honda,55388,,06-Jan-2007,137000,2006,2442,Auto,,13/03/2024,28619,31481,52660,1003,2354,1648,1,MPV
1114,https://www.sgcarmart.com/used_cars/info.php?ID=1248156&DL=3801&utm_content=SLeligible,Citroen,41888,14570,16-Aug-2016,90942,2016,1144,Auto,20600,13/03/2024,,,52503,882,1560,1359,1,MPV
1115,https://www.sgcarmart.com/used_cars/info.php?ID=1276541&DL=1032,Subaru,55800,13380,22-Nov-2017,79538,2017,744,Auto,25703,13/03/2024,12775,12775,47112,1343,1600,1431,1,Hatchback
1116,https://www.sgcarmart.com/used_cars/info.php?ID=1277502&DL=4073,BMW,42800,17240,29-Oct-2015,115000,2015,684,Auto,26195,13/03/2024,30349,29489,61300,580,1499,1425,3,Luxury Sedan
1117,https://www.sgcarmart.com/used_cars/info.php?ID=1270345&DL=4517&utm_content=SLeligible,Mercedes-Benz,192000,22740,30-Jul-2021,36957,2020,586,Auto,80137,13/03/2024,40210,48294,59501,2681,1332,1555,1,SUV
1118,https://www.sgcarmart.com/used_cars/info.php?ID=1262325&DL=3648&utm_content=SLeligible,Mazda,52777,13630,09-May-2017,,2017,1210,Auto,29899,13/03/2024,19597,19597,54556,1130,1998,1535,2,MPV
1119,https://www.sgcarmart.com/used_cars/info.php?ID=1235563&DL=3507&utm_content=SLeligible,Nissan,49500,15190,03-Jan-2017,,2016,508,Auto,21693,13/03/2024,18689,13689,48000,1000,1197,1285,2,SUV
1120,https://www.sgcarmart.com/used_cars/info.php?ID=1273461&DL=4465&utm_content=SLeligible,Toyota,72800,14670,27-Feb-2009,142000,2008,2457,Auto,15844,13/03/2024,35440,35440,31933,1493,2362,1710,4,MPV
1121,https://www.sgcarmart.com/used_cars/info.php?ID=1272461&DL=3792,Volkswagen,119800,16350,27-Aug-2020,71000,2019,624,Auto,46398,13/03/2024,26039,28455,38802,2343,1395,1288,1,MPV
1122,https://www.sgcarmart.com/used_cars/info.php?ID=1259314&DL=2953&utm_content=SLeligible,Nissan,124200,15010,17-Jan-2022,39900,2020,772,Auto,54727,13/03/2024,,,57599,2558,1198,1330,1,SUV
1123,https://www.sgcarmart.com/used_cars/info.php?ID=1279018&DL=1000&utm_content=SLeligible,Mercedes-Benz,21588,2160,13-Jul-2010,160000,2010,1364,Auto,,13/03/2024,47186,47186,,0,1796,1580,,Sports Car
1124,https://www.sgcarmart.com/used_cars/info.php?ID=1278610&DL=2303,Hyundai,129800,15050,14-Jul-2022,17948,2022,742,Auto,71528,13/03/2024,22597,8636,78001,3040,1598,1280,2,Mid-Sized Sedan
1125,https://www.sgcarmart.com/used_cars/info.php?ID=1275524&DL=2689,BMW,109777,26070,28-Mar-2017,102000,2017,1210,Auto,55915,13/03/2024,49363,61109,53300,1099,1998,1540,1,Luxury Sedan
1126,https://www.sgcarmart.com/used_cars/info.php?ID=1246575&DL=2389&utm_content=SLeligible,Toyota,52800,16560,14-Oct-2016,76800,2016,976,Auto,25681,13/03/2024,19955,19955,53001,940,1798,1360,1,MPV
1127,https://www.sgcarmart.com/used_cars/info.php?ID=1270174&DL=4157&utm_content=SLeligible,Audi,59888,16860,31-Mar-2017,100000,2015,624,Auto,26831,13/03/2024,25011,17016,51765,1102,1394,1330,3,Luxury Sedan
1128,https://www.sgcarmart.com/used_cars/info.php?ID=1263494&DL=4331&utm_content=SLeligible,SEAT,116800,14920,26-Aug-2021,72000,2021,684,Auto,50185,13/03/2024,,,56032,2707,1498,1410,1,Hatchback
1129,https://www.sgcarmart.com/used_cars/info.php?ID=1266071&DL=4396&utm_content=SLeligible,Land,93800,20140,24-Jul-2017,60800,2017,1812,Auto,50735,13/03/2024,,,50001,1215,1999,1945,2,SUV
1130,https://www.sgcarmart.com/used_cars/info.php?ID=1218036&DL=2689&utm_content=SLeligible,Volkswagen,38777,16060,28-Oct-2015,119000,2015,624,Auto,23268,13/03/2024,27413,25379,57301,579,1395,1383,1,Hatchback
1131,https://www.sgcarmart.com/used_cars/info.php?ID=1229388&DL=4508&utm_content=SLeligible,Mercedes-Benz,199800,20800,27-Sep-2022,22553,2021,586,Auto,118419,13/03/2024,37281,44194,113299,3103,1332,1485,1,SUV
1132,https://www.sgcarmart.com/used_cars/info.php?ID=1267523&DL=2291&utm_content=SLeligible,Toyota,209800,22170,22-Mar-2023,16000,2023,974,Auto,109793,13/03/2024,,,105524,3293,1797,1650,1,MPV
1133,https://www.sgcarmart.com/used_cars/info.php?ID=1272072&DL=1000&utm_content=SLeligible,Mercedes-Benz,85800,27640,25-Aug-2016,103000,2015,1202,Auto,35912,13/03/2024,31583,36217,57903,881,1991,1480,5,Luxury Sedan
1134,https://www.sgcarmart.com/used_cars/info.php?ID=1235568&DL=4061&utm_content=SLeligible,BMW,210888,20510,31-May-2023,900,2023,684,Auto,117493,13/03/2024,36835,43569,92000,3352,1499,1500,1,SUV
1135,https://www.sgcarmart.com/used_cars/info.php?ID=1244021&DL=3712&utm_content=SLeligible,Mercedes-Benz,81000,17530,08-Feb-2018,84300,2017,740,Auto,31206,13/03/2024,23606,25049,38200,1100,1595,1395,1,Hatchback
1136,https://www.sgcarmart.com/used_cars/info.php?ID=1277946&DL=2624,Jaguar,83800,16110,19-Jan-2018,81500,2017,1210,Auto,46765,13/03/2024,36781,43494,48011,1100,1998,1679,3,Luxury Sedan
1137,https://www.sgcarmart.com/used_cars/info.php?ID=1262737&DL=2277&utm_content=SLeligible,Audi,78800,15220,11-Jul-2018,99300,2018,392,Auto,28912,13/03/2024,24173,25843,25000,1557,999,1275,1,Hatchback
1138,https://www.sgcarmart.com/used_cars/info.php?ID=1277462&DL=2984,Nissan,65800,12540,18-Oct-2018,60000,2018,742,Auto,24439,13/03/2024,16212,16212,28457,1674,1598,1205,1,Mid-Sized Sedan
1139,https://www.sgcarmart.com/used_cars/info.php?ID=1278171&DL=3163,Volkswagen,39800,14600,29-Apr-2016,109834,2015,620,Auto,20566,13/03/2024,17516,17516,47300,765,1390,1417,2,Mid-Sized Sedan
1140,https://www.sgcarmart.com/used_cars/info.php?ID=1278747&DL=1000&utm_content=SLeligible,Porsche,185000,22970,05-Sep-2012,45000,2012,3998,Auto,67229,13/03/2024,103381,103381,83464,2928,3605,1760,5,Sports Car
1141,https://www.sgcarmart.com/used_cars/info.php?ID=1269249&DL=1135&utm_content=SLeligible,Mercedes-Benz,92800,12150,06-Mar-2012,148000,2012,890,Auto,35505,13/03/2024,30319,30319,46482,2773,1597,1500,5,Luxury Sedan
1142,https://www.sgcarmart.com/used_cars/info.php?ID=1263745&DL=4245&utm_content=SLeligible,Toyota,76800,16210,14-Feb-2018,67500,2017,682,Auto,31617,13/03/2024,,,36890,1125,1496,1380,1,MPV
1143,https://www.sgcarmart.com/used_cars/info.php?ID=1271742&DL=1194&utm_content=SLeligible,Toyota,52800,10340,21-Apr-2009,134353,2009,1113,Auto,13367,13/03/2024,16990,16990,26175,1862,1598,1195,6,Mid-Sized Sedan
1144,https://www.sgcarmart.com/used_cars/info.php?ID=1233025&DL=3142&utm_content=SLeligible,Honda,76800,14540,24-Jun-2009,,2009,1467,Auto,22717,13/03/2024,21636,21636,43007,1915,1799,1410,5,SUV
1145,https://www.sgcarmart.com/used_cars/info.php?ID=1222309&DL=2469&utm_content=SLeligible,Honda,96800,15560,26-Dec-2019,41042,2018,682,Auto,30883,13/03/2024,,,36000,2097,1496,1190,1,Stationwagon
1146,https://www.sgcarmart.com/used_cars/info.php?ID=1226508&DL=4371&utm_content=SLeligible,BMW,94888,12030,08-Feb-2013,,2012,890,Auto,42639,13/03/2024,33423,23423,54039,2563,1598,1405,3,Luxury Sedan
1147,https://www.sgcarmart.com/used_cars/info.php?ID=1242358&DL=2349,Toyota,79800,,N.A.,56960,"$8,816",,,,13/03/2024,,,,,1295,,,Manual
1148,https://www.sgcarmart.com/used_cars/info.php?ID=1278325&DL=4398,Toyota,40800,15850,22-Oct-2015,,2015,1210,Auto,26839,13/03/2024,27591,30628,62140,583,1998,1480,2,Luxury Sedan
1149,https://www.sgcarmart.com/used_cars/info.php?ID=1230753&DL=3602&utm_content=SLeligible,Mercedes-Benz,269800,35260,06-Feb-2020,87088,2019,2384,Auto,113681,13/03/2024,,,36000,1828,2999,2220,1,SUV
1150,https://www.sgcarmart.com/used_cars/info.php?ID=1258983&DL=2023&utm_content=SLeligible,BMW,88888,13560,15-Dec-2010,105000,2010,2514,Auto,22894,13/03/2024,43766,43766,34935,2377,2497,1650,3,Luxury Sedan
1151,https://www.sgcarmart.com/used_cars/info.php?ID=1276368&DL=3008,Nissan,108222,15560,11-Aug-2020,48500,2020,1214,Auto,34087,13/03/2024,,,33520,2318,2000,1330,1,SUV
1152,https://www.sgcarmart.com/used_cars/info.php?ID=1271966&DL=1000&utm_content=SLeligible,Mercedes-Benz,153000,22110,03-Apr-2020,65400,2019,586,Auto,50414,13/03/2024,32958,38142,36000,2190,1332,1385,2,Luxury Sedan
1153,https://www.sgcarmart.com/used_cars/info.php?ID=1273018&DL=3791,Toyota,77800,12970,30-Aug-2019,,2019,682,Auto,24916,13/03/2024,13787,13787,26667,1981,1496,1085,3,Mid-Sized Sedan
1154,https://www.sgcarmart.com/used_cars/info.php?ID=1268258&DL=3381&utm_content=SLeligible,Peugeot,39500,13470,17-Feb-2012,,2011,890,Auto,16613,13/03/2024,35452,35452,28335,763,1598,1336,4,Sports Car
1155,https://www.sgcarmart.com/used_cars/info.php?ID=1277766&DL=3961&utm_content=SLeligible,Mercedes-Benz,138800,13870,28-Aug-2014,90237,2014,740,Auto,,13/03/2024,32523,32533,,0,1595,1505,2,Luxury Sedan
1156,https://www.sgcarmart.com/used_cars/info.php?ID=1265233&DL=2689&utm_content=SLeligible,BMW,118777,27850,31-Mar-2017,120000,2017,1210,Auto,60557,13/03/2024,53252,67854,54000,1102,1998,1540,1,Luxury Sedan
1157,https://www.sgcarmart.com/used_cars/info.php?ID=1278826&DL=1198&utm_content=SLeligible,BMW,141800,15670,29-Mar-2013,124158,2013,1331,Auto,96722,13/03/2024,45883,51237,106916,3290,1997,1620,2,Luxury Sedan
1158,https://www.sgcarmart.com/used_cars/info.php?ID=1276335&DL=3274,BMW,136500,17060,29-Dec-2020,50300,2020,684,Auto,64344,13/03/2024,35079,41111,49300,2465,1499,1430,3,SUV
1159,https://www.sgcarmart.com/used_cars/info.php?ID=1245539&DL=2870&utm_content=SLeligible,SEAT,98988,15270,29-Oct-2019,77000,2018,624,Auto,42819,13/03/2024,24316,26043,41361,2040,1395,1375,2,SUV
1160,https://www.sgcarmart.com/used_cars/info.php?ID=1274372&DL=3750&utm_content=SLeligible,BMW,73800,11500,13-Aug-2010,136000,2009,3335,Auto,21128,13/03/2024,49913,49913,32914,2310,2996,1760,3,Sports Car
1161,https://www.sgcarmart.com/used_cars/info.php?ID=1257124&DL=3276&utm_content=SLeligible,Audi,108600,19570,29-Sep-2009,102000,2009,1791,Auto,21049,13/03/2024,64523,64523,37941,2010,1984,1415,2,Sports Car
1162,https://www.sgcarmart.com/used_cars/info.php?ID=1274941&DL=3214,Mercedes-Benz,67800,20830,29-Jul-2016,92356,2016,740,Auto,33630,13/03/2024,35465,36651,49000,855,1595,1425,3,Luxury Sedan
1163,https://www.sgcarmart.com/used_cars/info.php?ID=1273994&DL=3301,Porsche,253800,37040,23-Aug-2019,45000,2019,2380,Auto,99101,13/03/2024,73390,104102,38602,1984,2995,1940,1,SUV
1164,https://www.sgcarmart.com/used_cars/info.php?ID=1117497&DL=2976&utm_content=SLeligible,Suzuki,60800,15710,24-May-2017,116584,2015,736,Auto,30130,13/03/2024,20883,21237,51106,1155,1586,1190,2,SUV
1165,https://www.sgcarmart.com/used_cars/info.php?ID=1277673&DL=3047,SEAT,103800,13700,18-Jun-2021,29852,2020,392,Auto,41683,13/03/2024,22558,8582,48510,2649,999,1210,1,SUV
1166,https://www.sgcarmart.com/used_cars/info.php?ID=1277844&DL=4528,Honda,228000,,27-May-2021,81000,2018,1208,Manual,,13/03/2024,23061,24286,58089,2618,1996,1390,2,Sports Car
1167,https://www.sgcarmart.com/used_cars/info.php?ID=1278298&DL=1351,Honda,65888,13100,02-Aug-2018,115000,2018,684,Manual,28853,13/03/2024,16802,16802,38941,1589,1498,1068,1,Hatchback
1168,https://www.sgcarmart.com/used_cars/info.php?ID=1278384&DL=2050,BMW,150800,17440,26-Aug-2021,25000,2021,684,Auto,66003,13/03/2024,35426,41597,46689,2707,1499,1490,1,MPV
1169,https://www.sgcarmart.com/used_cars/info.php?ID=1278828&DL=4579,Honda,79800,15330,20-Sep-2018,39800,2018,742,Auto,29105,13/03/2024,20645,20903,31997,1646,1597,1249,1,Mid-Sized Sedan
1170,https://www.sgcarmart.com/used_cars/info.php?ID=1278461&DL=4286,Toyota,34000,16090,14-Sep-2015,,2015,742,Auto,19228,13/03/2024,19589,19589,56209,545,1598,1205,2,Mid-Sized Sedan
1171,https://www.sgcarmart.com/used_cars/info.php?ID=1277755&DL=3614&utm_content=SLeligible,Mercedes-Benz,83888,16600,22-Mar-2010,,2010,1364,Auto,16681,13/03/2024,61556,61556,33018,1833,1796,1575,,Sports Car
1172,https://www.sgcarmart.com/used_cars/info.php?ID=1275121&DL=3863,Mercedes-Benz,153800,25710,18-Jan-2019,67756,2018,1202,Auto,56306,13/03/2024,47227,58118,32200,1464,1991,1735,1,SUV
1173,https://www.sgcarmart.com/used_cars/info.php?ID=1265674&DL=2456&utm_content=SLeligible,BMW,181000,18860,30-Jul-2022,46000,2022,684,Auto,127028,13/03/2024,38447,45826,110524,3046,1499,1435,1,SUV
1174,https://www.sgcarmart.com/used_cars/info.php?ID=1245963&DL=3100&utm_content=SLeligible,Lexus,54800,12750,30-Jun-2008,150000,2008,4308,Auto,16294,13/03/2024,,,37906,1556,3311,2040,4,SUV
1175,https://www.sgcarmart.com/used_cars/info.php?ID=1265401&DL=4458&utm_content=SLeligible,Volvo,108100,19570,27-Nov-2018,101000,2018,1176,Auto,37821,13/03/2024,28496,31895,32900,1703,1969,1695,2,SUV
