,DEPRE_VALUE_PER_YEAR,PREDICTED_DEPRE,RECOMMENDED,LISTING_URL
0,16350.0,16504.61426127765,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277757&DL=2025
4,15290.0,19804.191467592693,True,https://www.sgcarmart.com/used_cars/info.php?ID=1259578&DL=3648&utm_content=SLeligible
5,14730.0,15811.025462785441,True,https://www.sgcarmart.com/used_cars/info.php?ID=1230722&DL=3647&utm_content=SLeligible
12,12910.0,15336.317807006679,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275279&DL=2728
14,15690.0,15989.359713384383,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276649&DL=3100
16,17390.0,20079.570994307007,True,https://www.sgcarmart.com/used_cars/info.php?ID=1246706&DL=1032&utm_content=SLeligible
17,20830.0,21305.940749408317,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271377&DL=2175
22,14460.0,14769.894484573451,True,https://www.sgcarmart.com/used_cars/info.php?ID=1252169&DL=3037&utm_content=SLeligible
23,14800.0,18652.12734635898,True,https://www.sgcarmart.com/used_cars/info.php?ID=1264521&DL=3287&utm_content=SLeligible
25,19270.0,24346.172368721058,True,https://www.sgcarmart.com/used_cars/info.php?ID=1265712&DL=2469&utm_content=SLeligible
27,15250.0,16120.192151314415,True,https://www.sgcarmart.com/used_cars/info.php?ID=1279053&DL=2728
28,13320.0,14493.847037670537,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271843&DL=1368
34,13130.0,15547.304332905427,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278509&DL=3013
38,36310.0,39931.64297302524,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261542&DL=4247&utm_content=SLeligible
39,18990.0,20692.710353693456,True,https://www.sgcarmart.com/used_cars/info.php?ID=1259137&DL=2010&utm_content=SLeligible
44,19020.0,19835.00924306786,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278069&DL=1433
45,13030.0,15784.982386389154,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271632&DL=2140
47,83680.0,84193.51037466661,True,https://www.sgcarmart.com/used_cars/info.php?ID=1260562&DL=3573&utm_content=SLeligible
51,13750.0,15040.277429791357,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277731&DL=1000&utm_content=SLeligible
54,19110.0,20972.038976862157,True,https://www.sgcarmart.com/used_cars/info.php?ID=1244502&DL=3209&utm_content=SLeligible
61,14680.0,15082.098531763866,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277026&DL=3287
65,12580.0,12842.65887936845,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273805&DL=3133&utm_content=SLeligible
66,16860.0,17925.970400606322,True,https://www.sgcarmart.com/used_cars/info.php?ID=1240040&DL=3759&utm_content=SLeligible
68,15200.0,15293.280086114024,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269841&DL=3647&utm_content=SLeligible
73,16510.0,20434.7459972467,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278849&DL=2456
81,15600.0,15698.175862751941,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271779&DL=1213
82,21220.0,30482.105065775413,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278575&DL=3519&utm_content=SLeligible
84,15620.0,18666.665692702878,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278602&DL=1368
86,10620.0,12798.370500556019,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278039&DL=3271&utm_content=SLeligible
90,15050.0,16414.598727710414,True,https://www.sgcarmart.com/used_cars/info.php?ID=1274445&DL=1024
92,15950.0,16697.922616112668,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278280&DL=1368
94,12010.0,12304.596909109365,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278507&DL=3750&utm_content=SLeligible
103,17570.0,19132.700658707607,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261114&DL=3163&utm_content=SLeligible
104,21950.0,22071.14935991813,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273227&DL=2389
105,14310.0,16036.391466095956,True,https://www.sgcarmart.com/used_cars/info.php?ID=1244879&DL=4449&utm_content=SLeligible
106,11400.0,12153.272612670586,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278777&DL=4189&utm_content=SLeligible
107,13130.0,13289.965408212116,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278284&DL=3518
108,18120.0,20384.751232423154,True,https://www.sgcarmart.com/used_cars/info.php?ID=1260654&DL=3896&utm_content=SLeligible
113,22710.0,24524.393013703415,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276400&DL=4073
114,11320.0,13063.032264518748,True,https://www.sgcarmart.com/used_cars/info.php?ID=1265075&DL=1339&utm_content=SLeligible
115,13040.0,14960.269776939767,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269893&DL=2283&utm_content=SLeligible
116,13310.0,13371.213728811472,True,https://www.sgcarmart.com/used_cars/info.php?ID=1240863&DL=3709&utm_content=SLeligible
120,30190.0,32983.76021238847,True,https://www.sgcarmart.com/used_cars/info.php?ID=1153632&DL=3831&utm_content=SLeligible
125,17880.0,18672.47001461186,True,https://www.sgcarmart.com/used_cars/info.php?ID=1268724&DL=3647&utm_content=SLeligible
126,16510.0,20190.493648396554,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278492&DL=3133
129,14080.0,15823.120304535696,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278031&DL=1354
131,36020.0,37420.367316597534,True,https://www.sgcarmart.com/used_cars/info.php?ID=1208044&DL=3892&utm_content=SLeligible
133,72290.0,77289.84946304573,True,https://www.sgcarmart.com/used_cars/info.php?ID=1134685&DL=1043&utm_content=SLeligible
134,11090.0,12722.658895856064,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278798&DL=1418&utm_content=SLeligible
136,16500.0,18022.441129667302,True,https://www.sgcarmart.com/used_cars/info.php?ID=1267322&DL=1094&utm_content=SLeligible
137,19240.0,19641.69709134461,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272416&DL=1155
138,15950.0,18023.442976134826,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276885&DL=2007
142,13440.0,14163.582190556659,True,https://www.sgcarmart.com/used_cars/info.php?ID=1232103&DL=3214&utm_content=SLeligible
144,15760.0,18534.482117407617,True,https://www.sgcarmart.com/used_cars/info.php?ID=1250065&DL=3451&utm_content=SLeligible
148,68310.0,74778.81630630889,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269281&DL=3975&utm_content=SLeligible
149,13300.0,13334.615540763007,True,https://www.sgcarmart.com/used_cars/info.php?ID=1279079&DL=4364&utm_content=SLeligible
154,23380.0,24195.68659190222,True,https://www.sgcarmart.com/used_cars/info.php?ID=1262475&DL=3712&utm_content=SLeligible
155,28270.0,29639.75796948696,True,https://www.sgcarmart.com/used_cars/info.php?ID=1248190&DL=2291&utm_content=SLeligible
160,12860.0,13593.332777171778,True,https://www.sgcarmart.com/used_cars/info.php?ID=1252564&DL=2541&utm_content=SLeligible
162,70720.0,77067.51846530559,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277738&DL=2175&utm_content=SLeligible
165,10460.0,13011.729660081997,True,https://www.sgcarmart.com/used_cars/info.php?ID=1265817&DL=1047&utm_content=SLeligible
166,12730.0,13158.800846560702,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256333&DL=3381&utm_content=SLeligible
168,15080.0,15763.139357079468,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277883&DL=4342
171,20660.0,24637.426785889616,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273503&DL=3368
174,18470.0,27673.34999257036,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272961&DL=1228
177,12430.0,12450.894989037944,True,https://www.sgcarmart.com/used_cars/info.php?ID=1234737&DL=3318&utm_content=SLeligible
178,14000.0,15598.914584052578,True,https://www.sgcarmart.com/used_cars/info.php?ID=1260454&DL=4356&utm_content=SLeligible
185,21910.0,25779.907618825895,True,https://www.sgcarmart.com/used_cars/info.php?ID=1212661&DL=2975
186,14740.0,16960.849963714794,True,https://www.sgcarmart.com/used_cars/info.php?ID=1258405&DL=1400&utm_content=SLeligible
190,25450.0,38404.97670667598,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278997&DL=4383
191,15520.0,19254.310344027002,True,https://www.sgcarmart.com/used_cars/info.php?ID=1268160&DL=1351&utm_content=SLeligible
193,24840.0,46029.83686836643,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278810&DL=3305&utm_content=SLeligible
205,14300.0,17042.898446328254,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278542&DL=1155
206,18670.0,20123.26198480371,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278731&DL=1032
208,16560.0,18868.7113397452,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277966&DL=1079
214,18350.0,20192.49427611951,True,https://www.sgcarmart.com/used_cars/info.php?ID=1267532&DL=2771&utm_content=SLeligible
215,14770.0,14912.436915714403,True,https://www.sgcarmart.com/used_cars/info.php?ID=1247584&DL=3276&utm_content=SLeligible
216,31720.0,42489.397212576034,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275535&DL=2689
221,17920.0,24166.054594139732,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278112&DL=4343
222,19590.0,24169.55550701299,True,https://www.sgcarmart.com/used_cars/info.php?ID=1242287&DL=4327&utm_content=SLeligible
230,16350.0,18024.03602301546,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278603&DL=2139
232,35920.0,36006.62384544837,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278297&DL=1000&utm_content=SLeligible
235,11460.0,14054.058771898814,True,https://www.sgcarmart.com/used_cars/info.php?ID=1270433&DL=4517&utm_content=SLeligible
236,21550.0,21775.0902211163,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278964&DL=3283
237,13430.0,17443.36420350034,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272058&DL=1000&utm_content=SLeligible
239,14040.0,14935.127847856711,True,https://www.sgcarmart.com/used_cars/info.php?ID=1268932&DL=3456&utm_content=SLeligible
241,21610.0,22915.27418165134,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276187&DL=2404
242,12950.0,13199.234128220396,True,https://www.sgcarmart.com/used_cars/info.php?ID=1245376&DL=3451&utm_content=SLeligible
250,14770.0,14855.663283621707,True,https://www.sgcarmart.com/used_cars/info.php?ID=1267607&DL=1240&utm_content=SLeligible
251,19700.0,20014.804694263916,True,https://www.sgcarmart.com/used_cars/info.php?ID=1245196&DL=2277&utm_content=SLeligible
252,12680.0,13511.272650134575,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278890&DL=1039
253,65650.0,65878.73792814167,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261250&DL=3573&utm_content=SLeligible
257,13990.0,18826.40251137283,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276749&DL=2875
259,13120.0,16232.202803034186,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278047&DL=4189&utm_content=SLeligible
260,15500.0,21357.700165870334,True,https://www.sgcarmart.com/used_cars/info.php?ID=1245045&DL=3647&utm_content=SLeligible
262,14260.0,14712.163940374481,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275389&DL=1136
265,13090.0,13948.49706006737,True,https://www.sgcarmart.com/used_cars/info.php?ID=1258833&DL=4217&utm_content=SLeligible
266,37440.0,37495.99312000732,True,https://www.sgcarmart.com/used_cars/info.php?ID=1251051&DL=4075&utm_content=SLeligible
267,18030.0,19091.551025010387,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278064&DL=4536
273,16210.0,18603.887017716388,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277869&DL=2050
275,13730.0,14406.366152375434,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276558&DL=3368
280,16550.0,16770.16236950262,True,https://www.sgcarmart.com/used_cars/info.php?ID=1239420&DL=3283&utm_content=SLeligible
281,14930.0,19088.170113133023,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278915&DL=2341
286,14510.0,14904.223423316733,True,https://www.sgcarmart.com/used_cars/info.php?ID=1209256&DL=3665&utm_content=SLeligible
289,12750.0,14057.710859654155,True,https://www.sgcarmart.com/used_cars/info.php?ID=1220995&DL=3283&utm_content=SLeligible
292,20850.0,22204.170325204188,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256496&DL=2870&utm_content=SLeligible
294,14390.0,24430.448580339023,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278843&DL=1339
296,29660.0,29888.94336795949,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278780&DL=3194
297,13330.0,13774.75559056154,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261036&DL=2080&utm_content=SLeligible
298,27590.0,27888.986193865796,True,https://www.sgcarmart.com/used_cars/info.php?ID=1253581&DL=4061
299,18290.0,18551.906863982786,True,https://www.sgcarmart.com/used_cars/info.php?ID=1258301&DL=1198&utm_content=SLeligible
302,14990.0,15750.155764135558,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278639&DL=1032
303,29780.0,46421.59997085665,True,https://www.sgcarmart.com/used_cars/info.php?ID=1263100&DL=2563&utm_content=SLeligible
305,14260.0,14675.424741987696,True,https://www.sgcarmart.com/used_cars/info.php?ID=1267708&DL=2303&utm_content=SLeligible
306,14240.0,15336.306087720415,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276182&DL=1032
308,20200.0,23968.705259311395,True,https://www.sgcarmart.com/used_cars/info.php?ID=1270503&DL=1339&utm_content=SLeligible
310,21630.0,25562.12253848508,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278775&DL=2410
311,14340.0,14572.571296089773,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278632&DL=4402
322,12210.0,13027.386389591153,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273182&DL=1213
324,12150.0,14198.728589502647,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275824&DL=3318&utm_content=SLeligible
325,11590.0,11907.30778618302,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278790&DL=1360&utm_content=SLeligible
328,14150.0,16270.714891081156,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277299&DL=2140
329,14650.0,16200.216759991814,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275653&DL=3845
330,17000.0,19530.869951210418,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269203&DL=3318&utm_content=SLeligible
331,15260.0,15846.637734334025,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272393&DL=1000&utm_content=SLeligible
335,15060.0,15983.747091202727,True,https://www.sgcarmart.com/used_cars/info.php?ID=1238970&DL=3987&utm_content=SLeligible
340,21770.0,25421.502311201588,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277847&DL=1129
342,17570.0,23988.99731500942,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272771&DL=2410
344,14630.0,15548.58213346743,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278598&DL=1399
346,11960.0,13518.67355992286,True,https://www.sgcarmart.com/used_cars/info.php?ID=1219635&DL=3283&utm_content=SLeligible
351,10240.0,14672.158013734945,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278321&DL=2391
352,11170.0,13693.920855881159,True,https://www.sgcarmart.com/used_cars/info.php?ID=1224538&DL=3004&utm_content=SLeligible
355,11670.0,14456.051912563009,True,https://www.sgcarmart.com/used_cars/info.php?ID=1249570&DL=3318&utm_content=SLeligible
358,16770.0,17226.651859097943,True,https://www.sgcarmart.com/used_cars/info.php?ID=1247325&DL=3276&utm_content=SLeligible
359,15630.0,15944.443228263754,True,https://www.sgcarmart.com/used_cars/info.php?ID=1228436&DL=1242&utm_content=SLeligible
367,13900.0,16375.532404878035,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278242&DL=3163
371,14130.0,14676.450261654856,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273582&DL=3004&utm_content=SLeligible
372,39860.0,49535.59623999579,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275285&DL=3712
377,18780.0,22913.795226800718,True,https://www.sgcarmart.com/used_cars/info.php?ID=1267481&DL=3792&utm_content=SLeligible
378,27830.0,28159.0752182143,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272207&DL=1386
379,10910.0,13865.385552311473,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277693&DL=4381&utm_content=SLeligible
385,22040.0,24996.25633483125,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256010&DL=3570&utm_content=SLeligible
387,17000.0,19529.855106293337,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277250&DL=4458
388,41200.0,48603.81635726872,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273028&DL=1127
391,15770.0,16294.787710986308,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278028&DL=1354
392,11710.0,13722.92818290738,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278291&DL=3048&utm_content=SLeligible
398,15760.0,15970.450614053825,True,https://www.sgcarmart.com/used_cars/info.php?ID=1270785&DL=1213
410,13430.0,13938.004519515798,True,https://www.sgcarmart.com/used_cars/info.php?ID=1200711&DL=1163&utm_content=SLeligible
411,13340.0,16615.87960002079,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278179&DL=2757
413,62780.0,65672.31578873874,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278296&DL=4102&utm_content=SLeligible
418,15980.0,16155.628425250292,True,https://www.sgcarmart.com/used_cars/info.php?ID=1259065&DL=4221&utm_content=SLeligible
419,18510.0,20255.911170675983,True,https://www.sgcarmart.com/used_cars/info.php?ID=1264545&DL=4061&utm_content=SLeligible
424,16070.0,16881.52908416104,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269579&DL=4543&utm_content=SLeligible
429,15840.0,17243.02237222904,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261447&DL=3647&utm_content=SLeligible
430,15990.0,17420.624523851657,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256236&DL=1095&utm_content=SLeligible
431,96280.0,100236.03109928286,True,https://www.sgcarmart.com/used_cars/info.php?ID=1244234&DL=2511&utm_content=SLeligible
433,14280.0,16027.840753470715,True,https://www.sgcarmart.com/used_cars/info.php?ID=1251378&DL=3954&utm_content=SLeligible
434,13490.0,16837.001350081176,True,https://www.sgcarmart.com/used_cars/info.php?ID=1263197&DL=3911&utm_content=SLeligible
443,13410.0,15586.223107934442,True,https://www.sgcarmart.com/used_cars/info.php?ID=1253909&DL=3648&utm_content=SLeligible
444,32570.0,33266.71315206359,True,https://www.sgcarmart.com/used_cars/info.php?ID=1215270&DL=2870&utm_content=SLeligible
447,25890.0,37897.81582613087,True,https://www.sgcarmart.com/used_cars/info.php?ID=1267336&DL=2296&utm_content=SLeligible
449,14550.0,15107.080106891353,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278158&DL=3954
450,17960.0,20650.97125343511,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271771&DL=3934
451,13540.0,13941.319344058906,True,https://www.sgcarmart.com/used_cars/info.php?ID=1242339&DL=3024&utm_content=SLeligible
453,27090.0,39523.11808714822,True,https://www.sgcarmart.com/used_cars/info.php?ID=1232111&DL=3415&utm_content=SLeligible
454,15180.0,16104.047322167535,True,https://www.sgcarmart.com/used_cars/info.php?ID=1259252&DL=3162&utm_content=SLeligible
456,18480.0,19444.62003355719,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272439&DL=1339
457,11340.0,12761.10746085841,True,https://www.sgcarmart.com/used_cars/info.php?ID=1263660&DL=4465&utm_content=SLeligible
458,39590.0,49656.77571103031,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272334&DL=1000&utm_content=SLeligible
459,24070.0,25010.44876417534,True,https://www.sgcarmart.com/used_cars/info.php?ID=1252213&DL=1044&utm_content=SLeligible
461,15500.0,17289.681161652054,True,https://www.sgcarmart.com/used_cars/info.php?ID=1272519&DL=2870
463,41260.0,49657.41101649335,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275650&DL=4073
465,12660.0,13188.671310873073,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278228&DL=3414
467,14810.0,16322.569646821652,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278253&DL=2875
472,14990.0,15237.50014581393,True,https://www.sgcarmart.com/used_cars/info.php?ID=1240833&DL=3722&utm_content=SLeligible
473,15670.0,16030.702375389817,True,https://www.sgcarmart.com/used_cars/info.php?ID=1236268&DL=3047&utm_content=SLeligible
476,14190.0,14390.786225459447,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271774&DL=1000&utm_content=SLeligible
478,20700.0,23155.415302556543,True,https://www.sgcarmart.com/used_cars/info.php?ID=1238718&DL=3507&utm_content=SLeligible
479,16920.0,19039.93017413071,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278544&DL=4449
480,16030.0,16647.01231529289,True,https://www.sgcarmart.com/used_cars/info.php?ID=1256574&DL=1000&utm_content=SLeligible
481,12950.0,14480.267114317041,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277791&DL=4382
487,17530.0,18448.654883922,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275458&DL=2189
488,44900.0,47446.90316778197,True,https://www.sgcarmart.com/used_cars/info.php?ID=1247156&DL=2754&utm_content=SLeligible
490,24700.0,27024.73118344592,True,https://www.sgcarmart.com/used_cars/info.php?ID=1279063&DL=1000&utm_content=SLeligible
492,27960.0,41090.02426925067,True,https://www.sgcarmart.com/used_cars/info.php?ID=1248911&DL=2689&utm_content=SLeligible
496,12400.0,13800.923662172281,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276904&DL=3283
502,13760.0,14411.855351107126,True,https://www.sgcarmart.com/used_cars/info.php?ID=1264197&DL=2792&utm_content=SLeligible
504,90450.0,95538.11761948408,True,https://www.sgcarmart.com/used_cars/info.php?ID=1149159&DL=2093&utm_content=SLeligible
506,16960.0,19467.608365617012,True,https://www.sgcarmart.com/used_cars/info.php?ID=1274410&DL=1095
509,14550.0,14687.843890631288,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277605&DL=1000&utm_content=SLeligible
511,15410.0,15575.411200993236,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277334&DL=2976
520,33990.0,41940.1476323034,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261615&DL=2351
521,19140.0,19281.036978782704,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278856&DL=3283
527,28150.0,32864.510101475564,True,https://www.sgcarmart.com/used_cars/info.php?ID=1246406&DL=2485&utm_content=SLeligible
528,15110.0,15414.47564191177,True,https://www.sgcarmart.com/used_cars/info.php?ID=1204472&DL=3712&utm_content=SLeligible
531,34900.0,41454.80810300469,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275252&DL=4536&utm_content=SLeligible
532,17490.0,17554.559195020247,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276644&DL=4352
539,15970.0,16150.004976605796,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278831&DL=3074
544,11880.0,12254.385505919905,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276745&DL=4098&utm_content=SLeligible
545,35860.0,50272.36665636572,True,https://www.sgcarmart.com/used_cars/info.php?ID=1249719&DL=4014&utm_content=SLeligible
551,15640.0,21051.630517888832,True,https://www.sgcarmart.com/used_cars/info.php?ID=1270298&DL=3392&utm_content=SLeligible
554,12300.0,13430.099396663449,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278523&DL=3283
559,25950.0,28201.1585648937,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261407&DL=4189&utm_content=SLeligible
562,13350.0,16634.251610431336,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273630&DL=3282
567,22150.0,22603.857188723425,True,https://www.sgcarmart.com/used_cars/info.php?ID=1028750&DL=3587&utm_content=SLeligible
573,12890.0,14565.565361838682,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278315&DL=3214
579,14850.0,15041.486963920557,True,https://www.sgcarmart.com/used_cars/info.php?ID=1271922&DL=1044
582,12630.0,15828.830545996312,True,https://www.sgcarmart.com/used_cars/info.php?ID=1250729&DL=4517&utm_content=SLeligible
583,14150.0,14259.999815367231,True,https://www.sgcarmart.com/used_cars/info.php?ID=1268414&DL=1027&utm_content=SLeligible
585,25500.0,28223.39256904389,True,https://www.sgcarmart.com/used_cars/info.php?ID=1270688&DL=1043&utm_content=SLeligible
586,15770.0,19203.395846767864,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275792&DL=1242
594,13550.0,14683.320382906433,True,https://www.sgcarmart.com/used_cars/info.php?ID=1276008&DL=1024
595,15320.0,15519.786673008126,True,https://www.sgcarmart.com/used_cars/info.php?ID=1229993&DL=2140&utm_content=SLeligible
598,16460.0,18268.90335331934,True,https://www.sgcarmart.com/used_cars/info.php?ID=1269376&DL=2277&utm_content=SLeligible
600,12940.0,14085.33837396104,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275434&DL=1047
603,12370.0,13189.316782271628,True,https://www.sgcarmart.com/used_cars/info.php?ID=1261326&DL=2515&utm_content=SLeligible
608,21200.0,23637.34920786019,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278348&DL=1010
610,15910.0,18143.12437617934,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273424&DL=1400
616,13240.0,15547.784454593264,True,https://www.sgcarmart.com/used_cars/info.php?ID=1273773&DL=3137
617,13870.0,15706.011439845504,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278548&DL=4554&utm_content=SLeligible
619,33250.0,48586.32845027733,True,https://www.sgcarmart.com/used_cars/info.php?ID=1190779&DL=3602&utm_content=SLeligible
621,21830.0,34926.45884320434,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278205&DL=2416
625,18370.0,20683.90187262063,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277900&DL=3969
628,13480.0,13758.82099461155,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278471&DL=3175
630,28600.0,28677.51679261615,True,https://www.sgcarmart.com/used_cars/info.php?ID=1270112&DL=2215&utm_content=SLeligible
631,14620.0,19415.855451530395,True,https://www.sgcarmart.com/used_cars/info.php?ID=1268811&DL=1360&utm_content=SLeligible
632,18250.0,19963.715687329324,True,https://www.sgcarmart.com/used_cars/info.php?ID=1264963&DL=1368&utm_content=SLeligible
633,21500.0,24585.31831211234,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278753&DL=2410
639,21380.0,21871.076472654964,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278020&DL=1000&utm_content=SLeligible
641,15500.0,15590.9685036829,True,https://www.sgcarmart.com/used_cars/info.php?ID=1216775&DL=3047&utm_content=SLeligible
651,13770.0,13946.64701221438,True,https://www.sgcarmart.com/used_cars/info.php?ID=1275894&DL=1193
661,14690.0,15778.51781923386,True,https://www.sgcarmart.com/used_cars/info.php?ID=1263477&DL=3647&utm_content=SLeligible
664,28170.0,34038.03676215287,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278320&DL=1399
672,14070.0,16554.39728442747,True,https://www.sgcarmart.com/used_cars/info.php?ID=1278788&DL=2870
674,16670.0,19546.04817361799,True,https://www.sgcarmart.com/used_cars/info.php?ID=1254995&DL=3801&utm_content=SLeligible
680,18620.0,19190.020655334793,True,https://www.sgcarmart.com/used_cars/info.php?ID=1226262&DL=2888&utm_content=SLeligible
681,12530.0,14913.81073257632,True,https://www.sgcarmart.com/used_cars/info.php?ID=1277985&DL=2021&utm_content=SLeligible
684,14180.0,14378.08294530616,True,https://www.sgcarmart.com/used_cars/info.php?ID=1260706&DL=2855&utm_content=SLeligible
